epoch,train_loss,train_total_loss,train_event_loss,train_alpha_loss,val_loss,val_total_loss,val_event_loss,val_alpha_loss,val_metrics
1,0.6060062079894833,0.6060062079894833,0.6035384739317545,0.004935462766031667,0.5638971328735352,0.5638971328735352,0.5632037669420242,0.001386732721584849,"{'threshold': 0.5, 'accuracy': 0.7619577308120133, 'precision': 0.7619577308120133, 'recall': 1.0, 'f1': 0.86489898989899, 'positive_rate': 0.7619577308120133, 'roc_auc': 0.5915785524251314, 'average_precision': 0.8176281537224817, 'true_negatives': 0, 'false_positives': 214, 'false_negatives': 0, 'true_positives': 685, 'alpha_mae': 0.03561999499682045, 'alpha_rmse': 0.049736149082738317, 'alpha_r2': -0.15352346904495384, 'alpha_direction_accuracy': 0.492769744160178}"
2,0.6023350314396184,0.6023350314396184,0.6013113769089303,0.002047313147269916,0.5526954047381878,0.5526954047381878,0.5521172545850277,0.001156293656094931,"{'threshold': 0.5, 'accuracy': 0.7619577308120133, 'precision': 0.7619577308120133, 'recall': 1.0, 'f1': 0.86489898989899, 'positive_rate': 0.7619577308120133, 'roc_auc': 0.5756736475885121, 'average_precision': 0.8085733740672395, 'true_negatives': 0, 'false_positives': 214, 'false_negatives': 0, 'true_positives': 685, 'alpha_mae': 0.0339889877531428, 'alpha_rmse': 0.04780623329263516, 'alpha_r2': -0.06573977740769954, 'alpha_direction_accuracy': 0.5027808676307007}"
3,0.5958775078378072,0.5958775078378072,0.5950493434580361,0.0016563193526164424,0.5702862553298473,0.5702862553298473,0.569700576364994,0.0011713750209310092,"{'threshold': 0.5, 'accuracy': 0.7619577308120133, 'precision': 0.7619577308120133, 'recall': 1.0, 'f1': 0.86489898989899, 'positive_rate': 0.7619577308120133, 'roc_auc': 0.5409168428951499, 'average_precision': 0.7861916982274793, 'true_negatives': 0, 'false_positives': 214, 'false_negatives': 0, 'true_positives': 685, 'alpha_mae': 0.03437235380130871, 'alpha_rmse': 0.04863193444898094, 'alpha_r2': -0.10287225826996327, 'alpha_direction_accuracy': 0.4905450500556173}"
