ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
LRCX,2025-07-22,2025-07-28,0.0072340236165598,0,0.70498556,1,0.0062437747,1,1,long,62.4377466738224,0.0072340236165598,72.340236165598,-9236.715266862584,1,1
MA,2025-07-22,2025-07-28,0.012055638847892,1,0.64025897,1,0.0022281166,1,1,long,22.281166166067123,0.012055638847892,120.55638847892,-9116.158878383663,1,1
META,2025-07-22,2025-07-28,0.0912161574369987,1,0.6872998,1,0.0044626724,1,1,long,44.62672397494316,0.0912161574369987,912.161574369987,-8203.997304013676,1,1
MRK,2025-07-22,2025-07-28,-0.0406007905316092,1,0.74585277,1,0.015740084,1,1,long,157.40083530545235,-0.0406007905316092,-406.007905316092,-8610.005209329767,1,0
MS,2025-07-22,2025-07-28,0.0078347926510873,0,0.6152289,1,0.019148586,1,1,long,191.48586317896843,0.0078347926510873,78.34792651087301,-8531.657282818895,1,1
MSFT,2025-07-22,2025-07-28,0.0545146232746209,1,0.6266899,1,0.026141973,1,1,long,261.41973212361336,0.0545146232746209,545.146232746209,-7986.511050072686,1,1
NFLX,2025-07-22,2025-07-28,0.0062900292861323,0,0.7535725,1,0.021195939,1,1,long,211.9593881070614,0.0062900292861323,62.900292861323,-7923.610757211363,1,1
ORCL,2025-07-22,2025-07-28,0.0288216335927726,1,0.664564,1,0.0128350165,1,1,long,128.3501647412777,0.0288216335927726,288.216335927726,-7635.394421283638,1,1
PG,2025-07-22,2025-07-28,-0.0310541922826129,1,0.6778908,1,-0.0031222347,0,-1,short,-31.222347170114517,-0.0310541922826129,310.541922826129,-7324.852498457509,1,1
PM,2025-07-22,2025-07-28,0.0424496065569477,1,0.7433433,1,-0.047265396,0,-1,short,-472.65395522117615,0.0424496065569477,-424.49606556947697,-7749.3485640269855,1,0
UNH,2025-07-22,2025-07-28,-0.1364610702247063,1,0.7771925,1,-0.033014998,0,-1,short,-330.14997839927673,-0.1364610702247063,1364.610702247063,-6384.737861779922,1,1
XOM,2025-07-22,2025-07-28,-0.0271583694758803,1,0.68688965,1,0.0056394394,1,1,long,56.39439448714256,-0.0271583694758803,-271.583694758803,-6656.321556538725,1,0
ABBV,2025-07-29,2025-08-04,0.0004795967688078,0,0.6672098,1,0.015917445,1,1,long,159.17444601655006,0.0004795967688078,4.795967688078,-6651.525588850647,1,1
AMD,2025-07-29,2025-08-04,-0.0323290914525963,1,0.8142012,1,5.5445358e-05,1,1,long,0.554453581571579,-0.0323290914525963,-323.290914525963,-6974.81650337661,1,0
AVGO,2025-07-29,2025-08-04,0.0138840974228537,1,0.6877463,1,-0.008916888,0,-1,short,-89.16888386011124,0.0138840974228537,-138.840974228537,-7113.657477605147,1,0
