ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
CAT,2025-08-05,2025-08-11,-0.0018416334327027,0,0.485246868905332,0,-0.002704192501270868,0,-1,short,-27.041925012708678,-0.0018416334327027,18.416334327027,-5907.909345568953,1,1
COST,2025-08-05,2025-08-11,-0.0213742983027998,1,0.6433459453688615,1,0.00134340156759063,1,1,long,13.4340156759063,-0.0213742983027998,-213.74298302799798,-6121.652328596951,1,0
CSCO,2025-08-05,2025-08-11,-0.0645163261503971,1,0.5675950743221153,1,-0.0022464811328886986,0,-1,short,-22.464811328886984,-0.0645163261503971,645.163261503971,-5476.48906709298,1,1
CVX,2025-08-05,2025-08-11,0.0003091131762522,0,0.5860705253722905,1,-0.0032344521476148414,0,-1,short,-32.344521476148415,0.0003091131762522,-3.0911317625219996,-5479.580198855502,1,0
GE,2025-08-05,2025-08-11,-0.0364048840618007,1,0.5380660157758279,1,-0.003582758629497333,0,-1,short,-35.82758629497333,-0.0364048840618007,364.04884061800703,-5115.531358237495,1,1
GOOG,2025-08-05,2025-08-11,0.0013150540966466,0,0.5822397370727742,1,-0.00018929007699625345,0,-1,short,-1.8929007699625344,0.0013150540966466,-13.150540966466,-5128.681899203961,1,0
GS,2025-08-05,2025-08-11,0.0044175531917736,0,0.5687005656760605,1,-0.002941564116489397,0,-1,short,-29.41564116489397,0.0044175531917736,-44.175531917736,-5172.857431121697,1,0
HD,2025-08-05,2025-08-11,0.0066244979193141,0,0.5471493004467962,1,-0.0018729281545215198,0,-1,short,-18.729281545215198,0.0066244979193141,-66.24497919314099,-5239.102410314838,1,0
INTC,2025-08-05,2025-08-11,0.1338853743302208,1,0.7703743795337897,1,-0.02035706960796088,0,-1,short,-203.5706960796088,0.1338853743302208,-1338.853743302208,-6577.956153617046,1,0
JNJ,2025-08-05,2025-08-11,0.0021025447214797,0,0.604460720328011,1,-0.003637797920203233,0,-1,short,-36.37797920203233,0.0021025447214797,-21.025447214796998,-6598.981600831843,1,0
KO,2025-08-05,2025-08-11,-0.0347748925756663,1,0.5871651716327939,1,-0.0035860388502493594,0,-1,short,-35.86038850249359,-0.0347748925756663,347.748925756663,-6251.23267507518,1,1
LLY,2025-08-05,2025-08-11,0.0894469367969774,1,0.7101460302911156,1,0.01394684243042319,1,1,long,139.4684243042319,0.0894469367969774,894.469367969774,-5356.763307105406,1,1
