ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
LRCX,2025-04-29,2025-05-05,0.0785395536037083,1,0.06381725610417532,0,-0.06098931038510983,0,-1,short,-609.8931038510983,0.0785395536037083,-785.395536037083,1245.341335888455,1,0
MA,2025-04-29,2025-05-05,-0.0037363343403273,0,0.8276311719925821,1,0.009425866806223596,1,1,long,94.25866806223597,-0.0037363343403273,-37.363343403273,1207.977992485182,1,0
META,2025-04-29,2025-05-05,0.0327143971500571,1,0.6316643991220648,1,-0.02499516592059815,0,-1,short,-249.95165920598149,0.0327143971500571,-327.14397150057096,880.8340209846111,1,0
MRK,2025-04-29,2025-05-05,-0.0633926039760484,1,0.7580877400853738,1,0.05041607302052948,1,1,long,504.1607302052948,-0.0633926039760484,-633.9260397604841,246.90798122412707,1,0
MS,2025-04-29,2025-05-05,0.0280742593417038,1,0.35452596812986836,0,-0.01012417629482732,0,-1,short,-101.24176294827319,0.0280742593417038,-280.742593417038,-33.834612192910924,1,0
MSFT,2025-04-29,2025-05-05,-0.0042892188743766,0,0.9706980243949033,1,-0.07037261402033602,0,-1,short,-703.7261402033603,-0.0042892188743766,42.892188743766,9.057576550855075,1,1
NFLX,2025-04-29,2025-05-05,-0.0555161524331504,1,0.8931211213221977,1,-0.04557473851992516,0,-1,short,-455.7473851992516,-0.0555161524331504,555.161524331504,564.219100882359,1,1
ORCL,2025-04-29,2025-05-05,0.0188177152328792,1,0.7783834970737619,1,-0.10070023770975628,0,-1,short,-1007.0023770975628,0.0188177152328792,-188.177152328792,376.04194855356707,1,0
PG,2025-04-29,2025-05-05,-0.0212674731416249,1,0.19463870785196757,0,-0.007108739475553407,0,-1,short,-71.08739475553406,-0.0212674731416249,212.67473141624902,588.7166799698161,1,1
PM,2025-04-29,2025-05-05,-0.0825710438490935,1,0.4667210037270342,0,-0.005406922268933951,0,-1,short,-54.06922268933951,-0.0825710438490935,825.710438490935,1414.427118460751,1,1
UNH,2025-04-29,2025-05-05,-0.0986761691324459,1,0.04380376578722878,0,-0.0141902674627067,0,-1,short,-141.902674627067,-0.0986761691324459,986.761691324459,2401.1888097852097,1,1
XOM,2025-04-29,2025-05-05,0.0227347267891069,1,0.15428949206754783,0,0.04174182677139431,1,1,long,417.4182677139431,0.0227347267891069,227.347267891069,2628.5360776762786,1,1
ABBV,2025-05-06,2025-05-12,-0.0433712930893189,1,0.6830489532424546,1,0.04619308368923955,1,1,long,461.9308368923955,-0.0433712930893189,-433.71293089318897,2194.8231467830897,1,0
AMD,2025-05-06,2025-05-12,0.0407959328710405,1,0.7447621559078171,1,-0.0047373889392023005,0,-1,short,-47.373889392023,0.0407959328710405,-407.959328710405,1786.8638180726848,1,0
AVGO,2025-05-06,2025-05-12,0.0204107642680315,1,0.96750973243421,1,-0.07781971110949303,0,-1,short,-778.1971110949303,0.0204107642680315,-204.10764268031502,1582.7561753923699,1,0
BAC,2025-05-06,2025-05-12,0.0120862312694127,1,0.32582535813815194,0,0.0245680121217655,1,1,long,245.680121217655,0.0120862312694127,120.862312694127,1703.6184880864969,1,1
BRK.B,2025-05-06,2025-05-12,-0.0241460189021915,1,0.3704597060348689,0,0.022264217327938988,1,1,long,222.64217327938988,-0.0241460189021915,-241.460189021915,1462.1582990645818,1,0
CAT,2025-05-06,2025-05-12,0.0088190144852204,0,0.4695558112758079,0,0.013112910122884732,1,1,long,131.12910122884733,0.0088190144852204,88.190144852204,1550.3484439167858,1,1
COST,2025-05-06,2025-05-12,-0.0025314900348407,0,0.1894713590842857,0,0.0381180690627092,1,1,long,381.180690627092,-0.0025314900348407,-25.314900348407,1525.0335435683787,1,0
CSCO,2025-05-06,2025-05-12,0.0160522131526974,1,0.12992150533547164,0,-0.04173569192001217,0,-1,short,-417.3569192001217,0.0160522131526974,-160.522131526974,1364.5114120414048,1,0
CVX,2025-05-06,2025-05-12,-0.0306223180477752,1,0.47570492622593374,0,0.07633803985219935,1,1,long,763.3803985219935,-0.0306223180477752,-306.223180477752,1058.2882315636527,1,0
GE,2025-05-06,2025-05-12,0.0541965545856464,1,0.2269093490508841,0,-0.03409373601256394,0,-1,short,-340.93736012563943,0.0541965545856464,-541.965545856464,516.3226857071887,1,0
GOOG,2025-05-06,2025-05-12,0.0315165105608272,1,0.6698139946825103,1,0.029476913137328295,1,1,long,294.76913137328296,0.0315165105608272,315.16510560827203,831.4877913154608,1,1
GS,2025-05-06,2025-05-12,0.015012566881724,1,0.43715191887233074,0,-0.061176125484060775,0,-1,short,-611.7612548406078,0.015012566881724,-150.12566881724,681.3621224982207,1,0
HD,2025-05-06,2025-05-12,-0.0130236802413019,1,0.8326781960578374,1,-0.03300871901640377,0,-1,short,-330.08719016403774,-0.0130236802413019,130.236802413019,811.5989249112397,1,1
INTC,2025-05-06,2025-05-12,-0.0565008666109584,1,0.7002651020022491,1,0.05801870458937076,1,1,long,580.1870458937076,-0.0565008666109584,-565.0086661095839,246.59025880165575,1,0
JNJ,2025-05-06,2025-05-12,-0.0311368156224437,1,0.31236664138204107,0,-0.008104881485851595,0,-1,short,-81.04881485851594,-0.0311368156224437,311.368156224437,557.9584150260928,1,1
KO,2025-05-06,2025-05-12,0.0140852298139948,1,0.8322598013952011,1,0.032851410610775164,1,1,long,328.5141061077516,0.0140852298139948,140.852298139948,698.8107131660408,1,1
LLY,2025-05-06,2025-05-12,-0.0189926202568289,1,0.8047643574968019,1,0.010417909249440981,1,1,long,104.17909249440982,-0.0189926202568289,-189.926202568289,508.88451059775184,1,0
LRCX,2025-05-06,2025-05-12,-0.00134406689411,0,0.38747837903017446,0,-0.0023030443316586977,0,-1,short,-23.030443316586975,-0.00134406689411,13.440668941099998,522.3251795388518,1,1
MA,2025-05-06,2025-05-12,-0.006356095510738,0,0.2883281039302441,0,0.05234423359588136,1,1,long,523.4423359588136,-0.006356095510738,-63.560955107379996,458.7642244314718,1,0
META,2025-05-06,2025-05-12,-0.0188683008754406,1,0.6824955039749755,1,-0.007202990877775348,0,-1,short,-72.02990877775348,-0.0188683008754406,188.683008754406,647.4472331858778,1,1
MRK,2025-05-06,2025-05-12,-0.0602183338066885,1,0.1397524836093098,0,-0.06465073223465702,0,-1,short,-646.5073223465702,-0.0602183338066885,602.183338066885,1249.6305712527628,1,1
MS,2025-05-06,2025-05-12,0.0093173614618382,0,0.19990820247510832,0,-0.028282746601275655,0,-1,short,-282.82746601275653,0.0093173614618382,-93.17361461838199,1156.4569566343807,1,0
MSFT,2025-05-06,2025-05-12,0.0028335937756176,0,0.007362269751005512,0,0.022109127559296813,1,1,long,221.09127559296812,0.0028335937756176,28.335937756175998,1184.7928943905567,1,1
NFLX,2025-05-06,2025-05-12,0.0531172774429524,1,0.7869243775021384,1,0.01631692820730612,1,1,long,163.16928207306123,0.0531172774429524,531.172774429524,1715.9656688200807,1,1
ORCL,2025-05-06,2025-05-12,-0.0050399136835954,0,0.6648508565920321,1,-0.05670073555196777,0,-1,short,-567.0073555196777,-0.0050399136835954,50.399136835953996,1766.3648056560348,1,1
PG,2025-05-06,2025-05-12,0.0036198822961186,0,0.7051653786263351,1,-0.025347348535045267,0,-1,short,-253.47348535045268,0.0036198822961186,-36.198822961186,1730.165982694849,1,0
PM,2025-05-06,2025-05-12,0.030165286642722,1,0.7807290310219679,1,-0.020041102807456745,0,-1,short,-200.41102807456747,0.030165286642722,-301.65286642722,1428.513116267629,1,0
UNH,2025-05-06,2025-05-12,-0.186399230201831,1,0.45891577553833995,0,-0.01199541821615596,0,-1,short,-119.9541821615596,-0.186399230201831,1863.99230201831,3292.505418285939,1,1
