Date,sp_return_1d,sp_return_5d,cumulative_return,position,capital_deployed,daily_pnl_dollars,cumulative_pnl_dollars,trade_side,trade_taken,ticker
2026-02-09,0.0046910867168872,-0.0016656227653495,0.017430403070447742,1,100.0,0.46910867168872006,1.7430403070447742,long,1,^GSPC
2026-02-10,-0.0033037129754581,0.0034693060082193,0.014069105046198294,1,100.0,-0.33037129754581,1.4069105046198294,long,1,^GSPC
2026-02-11,-4.895607156218951e-05,0.0085358692735026,0.014019460206522671,1,100.0,-0.004895607156218951,1.4019460206522671,long,1,^GSPC
2026-02-12,-0.0156610121277019,0.0050541103457895,-0.0018611108574974056,1,100.0,-1.5661012127701899,-0.18611108574974056,long,1,^GSPC
2026-02-13,0.0004990891480125,-0.0138669540442406,-0.0013629505697170252,1,100.0,0.04990891480125,-0.13629505697170252,long,1,^GSPC
2026-02-17,0.0010313220779065,-0.0174591177437443,-0.0003330341328241504,1,100.0,0.10313220779065,-0.03330341328241504,long,1,^GSPC
2026-02-18,0.0055660701474107,-0.0087153061650113,0.005231182323241823,1,100.0,0.55660701474107,0.5231182323241823,long,1,^GSPC
2026-02-19,-0.0028221256867719,-0.0114644413448357,0.002394293582463236,1,100.0,-0.28221256867719,0.2394293582463236,long,1,^GSPC
2026-02-20,0.0069397247635067,0.0112326501490835,0.009350634084435372,1,100.0,0.69397247635067,0.9350634084435372,long,1,^GSPC
2026-02-23,-0.0103856522472848,0.0002311349985528,-0.0011321305967419981,1,100.0,-1.03856522472848,-0.11321305967419981,long,1,^GSPC
2026-02-24,0.0076516140863223,0.0068461349926132,0.006510820863158795,1,100.0,0.76516140863223,0.6510820863158795,long,1,^GSPC
2026-02-25,0.0081363556573399,0.0094196924229275,0.014700150874662699,1,100.0,0.8136355657339899,1.4700150874662699,long,1,^GSPC
2026-02-26,-0.0053655805693283,0.0068450129084929,0.00925569546143512,1,100.0,-0.53655805693283,0.9255695461435121,long,1,^GSPC
2026-02-27,-0.0043393528110311,-0.0044330037660391,0.0048761789222853125,1,100.0,-0.43393528110311,0.48761789222853125,long,1,^GSPC
2026-03-02,0.0003983547353176,0.0064158703063872,0.005276476106566896,1,100.0,0.03983547353176,0.5276476106566896,long,1,^GSPC
2026-03-03,-0.0094440310956254,-0.0106588094576497,-0.004217386193484218,1,100.0,-0.94440310956254,-0.42173861934842183,long,1,^GSPC
2026-03-04,0.0077560492642863,-0.0110320256179075,0.00350595281571886,1,100.0,0.77560492642863,0.350595281571886,long,1,^GSPC
2026-03-05,-0.005646704863891,-0.0113115483437572,-0.00216054912898922,1,100.0,-0.5646704863891,-0.21605491289892198,long,1,^GSPC
2026-03-06,-0.0132767958125692,-0.0201864061659521,-0.015408659771929845,1,100.0,-1.32767958125692,-1.5408659771929845,long,1,^GSPC
2026-03-09,0.0083041615131052,-0.0124432737283232,-0.007232454258271237,1,100.0,0.8304161513105199,-0.7232454258271237,long,1,^GSPC
2026-03-10,-0.0021351198877325,-0.0051564927167861,-0.009352131989079804,1,100.0,-0.21351198877325,-0.9352131989079804,long,1,^GSPC
2026-03-11,-0.0008376012017449,-0.0136400313432564,-0.010181899833831776,1,100.0,-0.08376012017449,-1.0181899833831776,long,1,^GSPC
2026-03-12,-0.0152276765067085,-0.0231439842496697,-0.025254529663647052,1,100.0,-1.52276765067085,-2.525452966364705,long,1,^GSPC
2026-03-13,-0.0060591154705643,-0.0159984803921249,-0.031160625022824462,1,100.0,-0.60591154705643,-3.116062502282446,long,1,^GSPC
2026-03-16,0.0101308831622519,-0.014215787284954,-0.02134542651194149,1,100.0,1.01308831622519,-2.134542651194149,long,1,^GSPC
2026-03-17,0.0024942548757938,-0.0096424581222799,-0.018904412570300955,1,100.0,0.24942548757938,-1.8904412570300955,long,1,^GSPC
2026-03-18,-0.0136075678800734,-0.0222998928141987,-0.03225473737309115,1,100.0,-1.3607567880073401,-3.2254737373091147,long,1,^GSPC
2026-03-19,-0.0027487977418789,-0.0099106320532411,-0.03491487336571397,1,100.0,-0.27487977418789,-3.491487336571397,long,1,^GSPC
2026-03-20,-0.0151381823567792,-0.0189545175949598,-0.049524508002519174,1,100.0,-1.51381823567792,-4.952450800251917,long,1,^GSPC
2026-03-23,0.0114532004639904,-0.017670274694559,-0.03863852165656212,1,100.0,1.14532004639904,-3.863852165656212,long,1,^GSPC
2026-03-24,-0.0037425745042546,-0.02378165424799,-0.0422364886147828,1,100.0,-0.37425745042546,-4.22364886147828,long,1,^GSPC
2026-03-25,0.0054191243815093,-0.004951211677769,-0.037046249018515165,1,100.0,0.5419124381509299,-3.7046249018515165,long,1,^GSPC
2026-03-26,-0.0174061723924167,-0.019576215741918,-0.05380758801402319,1,100.0,-1.7406172392416701,-5.380758801402319,long,1,^GSPC
2026-03-27,-0.0167218435210743,-0.021152740533382,-0.06962966946808058,1,100.0,-1.6721843521074298,-6.9629669468080575,long,1,^GSPC
2026-03-30,-0.0039457488286226,-0.0360552780969837,-0.07330067710996213,1,100.0,-0.39457488286226,-7.330067710996213,long,1,^GSPC
2026-03-31,0.0291311404710259,-0.0042477921713481,-0.04630486896044783,1,100.0,2.91311404710259,-4.630486896044783,long,1,^GSPC
2026-04-01,0.0071685166848673,-0.002515219947303,-0.03946828950131398,1,100.0,0.71685166848673,-3.946828950131398,long,1,^GSPC
2026-04-02,0.0011208758485563,0.016292600863732,-0.03839165270524347,1,100.0,0.11208758485563,-3.8391652705243473,long,1,^GSPC
2026-04-06,0.0044267825126402,0.0381513109498632,-0.03413482168943016,1,100.0,0.44267825126402,-3.413482168943016,long,1,^GSPC
2026-04-07,0.0007592481161695,0.0430551590490071,-0.033401490372324094,1,100.0,0.07592481161695,-3.3401490372324094,long,1,^GSPC
2026-04-08,0.0250814146441498,0.0389506409265416,-0.009157832357935103,1,100.0,2.50814146441498,-0.9157832357935103,long,1,^GSPC
2026-04-09,0.0061700235292931,0.0379206394056848,-0.0030443128697676958,1,100.0,0.61700235292931,-0.3044312869767696,long,1,^GSPC
2026-04-10,-0.0011385210916523,0.0355781902834797,-0.004179367947008128,1,100.0,-0.11385210916523,-0.4179367947008128,long,1,^GSPC
2026-04-13,0.0101732749487482,0.0415029050970132,0.0059513891425031495,1,100.0,1.0173274948748199,0.595138914250315,long,1,^GSPC
2026-04-14,0.0117828663647927,0.0529753251143487,0.017804379930246972,1,100.0,1.1782866364792701,1.7804379930246972,long,1,^GSPC
2026-04-15,0.0079757833553877,0.0354042254824009,0.025922167162735432,1,100.0,0.79757833553877,2.592216716273543,long,1,^GSPC
2026-04-16,0.0026099558353673,0.031740720262513,0.028599778709554657,1,100.0,0.26099558353672997,2.8599778709554657,long,1,^GSPC
2026-04-17,0.0120404636691509,0.0453535139446763,0.040984596975203624,1,100.0,1.2040463669150898,4.098459697520362,long,1,^GSPC
2026-04-20,-0.0023743726176704,0.0323688826932104,0.038512911652728965,1,100.0,-0.23743726176704,3.8512911652728965,long,1,^GSPC
2026-04-21,-0.0063482179596729,0.0138688982713388,0.0319202053356229,1,100.0,-0.6348217959672899,3.1920205335622898,long,1,^GSPC
2026-04-22,0.0104600841689539,0.0163677235114061,0.0427141775390778,1,100.0,1.0460084168953898,4.27141775390778,long,1,^GSPC
2026-04-23,-0.0041328682670813,0.0095323746869135,0.03840477720309088,1,100.0,-0.41328682670813005,3.840477720309088,long,1,^GSPC
2026-04-24,0.0079736897979756,0.0054756792968919,0.04668469478124426,1,100.0,0.7973689797975599,4.668469478124426,long,1,^GSPC
2026-04-27,0.0012323767534654,0.0091108092238487,0.047974604667300635,1,100.0,0.12323767534654,4.7974604667300635,long,1,^GSPC
2026-04-28,-0.0048941721875219,0.010587476736859,0.04284563650390871,1,100.0,-0.48941721875219,4.284563650390871,long,1,^GSPC
2026-04-29,-0.0003991720531409,-0.0002731485532053,0.04242936167007638,1,100.0,-0.03991720531409,4.242936167007638,long,1,^GSPC
