Date,Adj Close,Close,High,Low,Open,Volume,ticker,return_1d,return_5d,vol_ma_5,price_ma_5,price_ma_20,volatility_20
2016-05-19,21.46434783935547,23.549999237060547,23.65999984741211,23.392499923706055,23.65999984741211,121768400,AAPL,-0.003807458780857198,0.04272721511082089,180059200.0,21.266114807128908,21.65606746673584,0.01940422993925991
2016-05-20,21.6967716217041,23.80500030517578,23.857500076293945,23.6299991607666,23.65999984741211,128104000,AAPL,0.01082836450881941,0.051922368253748186,170165760.0,21.48030319213867,21.544183254241943,0.019735940757575156
2016-05-23,21.972482681274414,24.107500076293945,24.297500610351562,23.917499542236328,23.967500686645508,152074400,AAPL,0.012707469312831288,0.02716241911143502,151572800.0,21.596511840820312,21.452878952026367,0.020112947401735
2016-05-24,22.307430267333984,24.475000381469727,24.522499084472656,24.209999084472656,24.30500030517578,140560800,AAPL,0.015243957222231597,0.04717073624526713,142151440.0,21.797483444213867,21.386588287353515,0.0205371450614467
2016-05-25,22.699350357055664,24.905000686645508,24.934999465942383,24.52750015258789,24.667499542236328,152675200,AAPL,0.017569037985320612,0.05351085835263647,139036560.0,22.028076553344725,21.413839530944824,0.015414636535588139
2016-05-26,22.879365921020508,25.102500915527344,25.1825008392334,24.65999984741211,24.920000076293945,225324800,AAPL,0.007930428013720237,0.06592411249833385,159747840.0,22.311080169677734,21.4839506149292,0.013507882917951956
2016-05-27,22.865686416625977,25.087499618530273,25.11750030517578,24.8125,24.860000610351562,145364800,AAPL,-0.0005978970064883793,0.05387505640482315,163200000.0,22.544863128662108,21.565721416473387,0.01309516413039324
2016-05-31,22.75403594970703,24.96500015258789,25.100000381469727,24.704999923706055,24.899999618530273,169228800,AAPL,-0.0048828828002190905,0.03556963861433271,166630880.0,22.701173782348633,21.643041610717773,0.013197194395649519
2016-06-01,22.435028076171875,24.614999771118164,24.885000228881836,24.582500457763672,24.7549991607666,116693200,AAPL,-0.014019836930918794,0.005719968965889333,161857360.0,22.72669334411621,21.686972427368165,0.013394101649782178
2016-06-02,22.266416549682617,24.43000030517578,24.459999084472656,24.157499313354492,24.399999618530273,160766400,AAPL,-0.007515547826228874,-0.01907251972250723,163475600.0,22.6401065826416,21.73368368148804,0.013267455510588352
2016-06-03,22.31199073791504,24.479999542236328,24.5674991607666,24.362499237060547,24.447500228881836,114019600,AAPL,0.002046767971430663,-0.024798553642790933,141214560.0,22.526631546020507,21.787002277374267,0.013185175833154374
2016-06-06,22.47376823425293,24.657499313354492,25.47249984741211,24.387500762939453,24.497499465942383,93170000,AAPL,0.007250697539192608,-0.017140013871968285,130775600.0,22.4482479095459,21.8543342590332,0.01308145525752817
2016-06-07,22.56491470336914,24.75749969482422,24.967500686645508,24.739999771118164,24.8125,89638000,AAPL,0.004055682525785365,-0.008311547312129686,114857440.0,22.41042366027832,21.925426197052,0.013070130679892092
2016-06-08,22.544408798217773,24.735000610351562,24.889999389648438,24.670000076293945,24.7549991607666,83392400,AAPL,-0.0009087517245658372,0.004875443956411596,108197280.0,22.4322998046875,21.98831558227539,0.013076559394070469
2016-06-09,22.706192016601562,24.912500381469727,24.997499465942383,24.614999771118164,24.625,106405600,AAPL,0.007176201417913308,0.019750617075616317,97325120.0,22.52025489807129,22.069661617279053,0.01275528511155701
2016-06-10,22.519346237182617,24.707500457763672,24.837499618530273,24.6200008392334,24.63249969482422,126851600,AAPL,-0.008228846971889192,0.009293455779148196,99891520.0,22.561725997924803,22.16638813018799,0.011427973752641082
2016-06-13,22.179832458496094,24.334999084472656,24.780000686645508,24.274999618530273,24.672500610351562,152082000,AAPL,-0.015076537973644166,-0.013079060560428846,111673920.0,22.50293884277344,22.24408826828003,0.012238617897614695
2016-06-14,22.20717430114746,24.364999771118164,24.6200008392334,24.1875,24.329999923706055,127727600,AAPL,0.001232734408725955,-0.015853833569699494,119291840.0,22.4313907623291,22.284875011444093,0.009379171199948081
2016-06-15,22.13425636291504,24.28499984741211,24.602500915527344,24.25749969482422,24.454999923706055,117780800,AAPL,-0.0032835306844353207,-0.01819308898156413,126169520.0,22.349360275268555,22.326459217071534,0.009351494861959709
2016-06-16,22.227684020996094,24.387500762939453,24.4375,24.017499923706055,24.112499237060547,125307200,AAPL,0.004220953103154068,-0.021073898928345547,129949840.0,22.25365867614746,22.36052417755127,0.00910195653893484
2016-06-17,21.721832275390625,23.832500457763672,24.162500381469727,23.825000762939453,24.155000686645508,244032800,AAPL,-0.022757735134602664,-0.035414614322825444,153386080.0,22.094155883789064,22.37339839935303,0.010563237754403263
2016-06-20,21.669435501098633,23.774999618530273,24.142499923706055,23.75749969482422,24.0,137647600,AAPL,-0.002412171018894904,-0.023011758918943137,150499200.0,21.99207649230957,22.372031593322752,0.010303442872421499
2016-06-21,21.85399627685547,23.977500915527344,24.087499618530273,23.670000076293945,23.735000610351562,142185600,AAPL,0.0085171012298626,-0.015903780440618354,153390800.0,21.921440887451173,22.366107273101807,0.010071158309703098
2016-06-22,21.7719669342041,23.887500762939453,24.22249984741211,23.837499618530273,24.0625,116876400,AAPL,-0.0037535168219205994,-0.016367815695761845,153209920.0,21.848983001708984,22.339334106445314,0.009409867737603434
2016-06-23,21.89728355407715,24.024999618530273,24.072500228881836,23.8125,23.985000610351562,128960800,AAPL,0.005755870392958107,-0.01486436763303145,153940640.0,21.782902908325195,22.299230766296386,0.008498175402308855
2016-06-24,21.28206443786621,23.350000381469727,23.665000915527344,23.162500381469727,23.227500915527344,301245600,AAPL,-0.028095682037071135,-0.020245430125277353,165383200.0,21.694949340820312,22.219365692138673,0.01001774048130331
2016-06-27,20.972183227539062,23.010000228881836,23.262500762939453,22.875,23.25,181958400,AAPL,-0.014560674375921456,-0.03217676221995813,174245360.0,21.5554988861084,22.124690532684326,0.01028318191161643
2016-06-28,21.325363159179688,23.397499084472656,23.415000915527344,23.03499984741211,23.225000381469727,161779600,AAPL,0.01684039891358835,-0.024189311235292554,178164160.0,21.44977226257324,22.053256893157958,0.011310132464821997
2016-06-29,21.509925842285156,23.600000381469727,23.637500762939453,23.407499313354492,23.49250030517578,146124000,AAPL,0.008654609149107095,-0.012035710540570177,184013680.0,21.39736404418945,22.00700178146362,0.011302358186352876
2016-06-30,21.783361434936523,23.899999618530273,23.9424991607666,23.575000762939453,23.610000610351562,143345600,AAPL,0.012712065799587169,-0.005202568567890364,186890640.0,21.374579620361327,21.982849025726317,0.01168532959222018
2016-07-01,21.849437713623047,23.97249984741211,24.11750030517578,23.832500457763672,23.872499465942383,104106000,AAPL,0.0030333371130017994,0.02665969165788895,147462720.0,21.488054275512695,21.95972137451172,0.01170107638873343
2016-07-05,21.644359588623047,23.747499465942383,23.850000381469727,23.614999771118164,23.84749984741211,110820800,AAPL,-0.00938596808247083,0.0320508529699155,133235200.0,21.622489547729494,21.918250942230223,0.011676380404935021
2016-07-06,21.767412185668945,23.88249969482422,23.915000915527344,23.592500686645508,23.649999618530273,123796400,AAPL,0.005685203876883316,0.02072879243320047,125638560.0,21.710899353027344,21.878375816345216,0.011725071909880942
2016-07-07,21.860828399658203,23.985000610351562,24.125,23.905000686645508,23.924999237060547,100558400,AAPL,0.004291562689788142,0.01631351776598078,116525440.0,21.781079864501955,21.844196796417236,0.011801694100379507
2016-07-08,22.029438018798828,24.170000076293945,24.22249984741211,24.012500762939453,24.122499465942383,115648400,AAPL,0.00771286504143931,0.011296538626386798,110986000.0,21.830295181274415,21.8103590965271,0.011822982432435234
2016-07-11,22.09780502319336,24.2450008392334,24.412500381469727,24.1825008392334,24.1875,95179600,AAPL,0.0031034384234491785,0.011367217446307754,109200720.0,21.879968643188477,21.789282035827636,0.01175208766644498
2016-07-12,22.19806480407715,24.354999542236328,24.424999237060547,24.280000686645508,24.292499542236328,96670000,AAPL,0.004537092293943168,0.025581963429638588,106370560.0,21.990709686279295,21.79019365310669,0.011315152574493894
2016-07-13,22.07274055480957,24.217500686645508,24.417499542236328,24.209999084472656,24.352500915527344,103568800,AAPL,-0.0056457285972315585,0.014026856593529535,102325040.0,22.05177536010742,21.783471965789794,0.01138331768833528
2016-07-14,22.51022720336914,24.697500228881836,24.747499465942383,24.329999923706055,24.34749984741211,155676000,AAPL,0.019820223386997737,0.02970604735734028,113348560.0,22.18165512084961,21.8022705078125,0.012201271089062419
2016-07-15,22.507957458496094,24.69499969482422,24.825000762939453,24.625,24.729999542236328,120548000,AAPL,-0.00010083171762509391,0.02172181783706506,114328480.0,22.277359008789062,21.8162841796875,0.01217786266304027
2016-07-18,22.7471981048584,24.957500457763672,25.032499313354492,24.649999618530273,24.674999237060547,145975600,AAPL,0.01062915845666823,0.029387221082974202,124487680.0,22.40723762512207,21.867552471160888,0.011027375306398947
2016-07-19,22.756319046020508,24.967500686645508,25.0,24.834999084472656,24.889999389648438,95119600,AAPL,0.0004009698741824774,0.02514877971888896,124177600.0,22.518888473510742,21.92189664840698,0.01098105231887912
2016-07-20,22.776823043823242,24.989999771118164,25.114999771118164,24.934999465942383,25.0,105104000,AAPL,0.0009010243599270051,0.0318982813785782,124484640.0,22.659704971313477,21.96803798675537,0.010893390209508035
2016-07-21,22.656063079833984,24.857500076293945,25.25,24.782499313354492,24.957500457763672,130808000,AAPL,-0.005301879184683167,0.006478649688751892,119511040.0,22.688872146606446,22.012242794036865,0.010942770365056562
2016-07-22,22.480602264404297,24.665000915527344,24.825000762939453,24.577499389648438,24.815000534057617,113254800,AAPL,-0.007744541265241489,-0.0012153565752129891,118052400.0,22.683401107788086,22.041408729553222,0.011117102221424322
2016-07-25,22.179832458496094,24.334999084472656,24.709999084472656,24.229999542236328,24.5625,161531600,AAPL,-0.013379081324010667,-0.02494222118024836,121163600.0,22.569927978515626,22.086297130584718,0.009421592860932004
2016-07-26,22.02716636657715,24.167499542236328,24.49250030517578,24.104999542236328,24.204999923706055,224959200,AAPL,-0.006883103928067125,-0.03204176729851527,147131520.0,22.42409744262695,22.139046287536623,0.008845387192673415
2016-07-27,23.4581241607666,25.737499237060547,26.087499618530273,25.6875,26.0674991607666,369379200,AAPL,0.06496331713191728,0.02991203451124491,199986560.0,22.560357666015626,22.245684337615966,0.01633107846386303
2016-07-28,23.774843215942383,26.084999084472656,26.112499237060547,25.704999923706055,25.707500457763672,159479200,AAPL,0.013501465547935299,0.04938104789725006,205720800.0,22.784113693237305,22.35893020629883,0.016425413655535723
2016-07-29,23.745223999023438,26.052499771118164,26.137500762939453,25.920000076293945,26.047500610351562,110934800,AAPL,-0.0012458217557911322,0.056253908135794894,205256800.0,23.037038040161132,22.457023334503173,0.016383338908356485
2016-08-01,24.16448402404785,26.512500762939453,26.537500381469727,26.102500915527344,26.102500915527344,152671600,AAPL,0.017656604336167003,0.0894800070859656,203484800.0,23.433968353271485,22.572775650024415,0.01664131582176046
2016-08-02,23.80674171447754,26.1200008392334,26.517499923706055,26.0,26.512500762939453,135266400,AAPL,-0.01480446713508543,0.080790026201492,185546240.0,23.789883422851563,22.680894756317137,0.016932423607609076
2016-08-03,24.105247497558594,26.447500228881836,26.459999084472656,26.1924991607666,26.202499389648438,120810400,AAPL,0.012538708012256983,0.027586320728675284,135832480.0,23.91930809020996,22.797786521911622,0.017018179757462754
2016-08-04,24.25415802001953,26.467500686645508,26.5,26.31999969482422,26.395000457763672,109634800,AAPL,0.006177514770425718,0.020160587379004946,125863600.0,24.01517105102539,22.917453002929687,0.017017828870187688
2016-08-05,24.62299919128418,26.8700008392334,26.912500381469727,26.545000076293945,26.5674991607666,162213600,AAPL,0.015207337684540745,0.03696638921144069,136119360.0,24.19072608947754,23.047131061553955,0.017154746655503834
2016-08-08,24.826894760131836,27.092500686645508,27.092500686645508,26.790000915527344,26.8799991607666,112148800,AAPL,0.008280695916191627,0.027412575225060465,128014800.0,24.323208236694335,23.183585548400877,0.01715230137868893
2016-08-09,24.927690505981445,27.202499389648438,27.235000610351562,27.002500534057617,27.0575008392334,105260800,AAPL,0.00405994172140578,0.047085351071886716,122013680.0,24.547397994995116,23.320066833496092,0.01715473896193529
2016-08-10,24.742122650146484,27.0,27.225000381469727,26.940000534057617,27.177499771118164,96034000,AAPL,-0.007444245819340334,0.026420602097215307,117058400.0,24.674773025512696,23.453535938262938,0.017223309084844568
2016-08-11,24.726091384887695,26.982500076293945,27.232500076293945,26.962499618530273,27.1299991607666,109938000,AAPL,-0.0006479341116149007,0.01945783335288853,117119040.0,24.769159698486327,23.564329147338867,0.016956276216030446
2016-08-12,24.783361434936523,27.045000076293945,27.110000610351562,26.94499969482422,26.94499969482422,74641600,AAPL,0.002316178855661377,0.006512701495320128,99604640.0,24.801232147216798,23.678099346160888,0.016927811151941186
2016-08-15,25.0811767578125,27.3700008392334,27.385000228881836,27.020000457763672,27.03499984741211,103472800,AAPL,0.01201674452667878,0.01024219904009116,97869440.0,24.85208854675293,23.794798278808592,0.016955094798710133
2016-08-16,25.058279037475586,27.344999313354492,27.5575008392334,27.302499771118164,27.407499313354492,135177600,AAPL,-0.0009129444187574443,0.005238693550965179,103852800.0,24.878206253051758,23.909896278381346,0.016976500609714694
2016-08-17,25.021625518798828,27.30500030517578,27.342500686645508,27.084999084472656,27.274999618530273,101424000,AAPL,-0.0014627308851474785,0.011296640656281332,104930800.0,24.934106826782227,24.022136402130126,0.017014451798469957
2016-08-18,24.98954200744629,27.270000457763672,27.399999618530273,27.2549991607666,27.3075008392334,87938800,AAPL,-0.0012822312974204442,0.010654762148117447,100530960.0,24.986796951293947,24.13881034851074,0.016911719808115056
2016-08-19,25.053691864013672,27.34000015258789,27.422500610351562,27.09000015258789,27.1924991607666,101472400,AAPL,0.0025670681178657784,0.01090773863694161,105897120.0,25.040863037109375,24.26746482849121,0.01665652807812099
2016-08-22,24.858964920043945,27.127500534057617,27.274999618530273,26.962499618530273,27.21500015258789,103280800,AAPL,-0.0077723852048099396,-0.008859705424281494,105858720.0,24.996420669555665,24.401421451568602,0.016365621319302418
2016-08-23,24.936845779418945,27.212499618530273,27.329999923706055,27.13249969482422,27.147499084472656,85030800,AAPL,0.003132908374322785,-0.004846033435697339,95829360.0,24.972134017944335,24.546905422210692,0.016106949871196943
2016-08-24,24.74899673461914,27.00749969482422,27.1875,26.920000076293945,27.142499923706055,94700400,AAPL,-0.007532991400012623,-0.010895726337797673,94484640.0,24.9176082611084,24.61144905090332,0.008652821794055863
2016-08-25,24.643611907958984,26.892499923706055,26.969999313354492,26.670000076293945,26.84749984741211,100344800,AAPL,-0.004258145402425306,-0.013842994776944173,96965840.0,24.848422241210937,24.65488748550415,0.008395329730293076
2016-08-26,24.499279022216797,26.735000610351562,26.987499237060547,26.577499389648438,26.852500915527344,111065200,AAPL,-0.005856807284632337,-0.022128987807709777,98884400.0,24.73753967285156,24.69259023666382,0.008546184839028931
2016-08-29,24.4717960357666,26.704999923706055,26.860000610351562,26.572500228881836,26.655000686645508,99881200,AAPL,-0.0011217875605756822,-0.015574618071292567,98204480.0,24.660105895996093,24.707955837249756,0.007676452859288037
2016-08-30,24.283937454223633,26.5,26.625,26.375,26.450000762939453,99455600,AAPL,-0.007676534295578685,-0.026182474358251606,101089440.0,24.52952423095703,24.73181562423706,0.007061526694133627
2016-08-31,24.306842803955078,26.524999618530273,26.642499923706055,26.40999984741211,26.415000915527344,118649600,AAPL,0.000943230469713674,-0.017865529476011943,105879280.0,24.44109344482422,24.741895389556884,0.006521048755054139
2016-09-01,24.451173782348633,26.6825008392334,26.700000762939453,26.405000686645508,26.53499984741211,106806000,AAPL,0.005937874349114081,-0.007808844187657482,107171520.0,24.40260581970215,24.75174617767334,0.006510156143696335
2016-09-02,24.680269241333008,26.9325008392334,27.0,26.704999923706055,26.924999237060547,107210000,AAPL,0.009369507616430184,0.007387573281323112,106400480.0,24.43880386352539,24.754609680175783,0.005916254497774598
2016-09-06,24.673397064208984,26.924999237060547,27.075000762939453,26.877500534057617,26.975000381469727,107521600,AAPL,-0.00027844822343003894,0.008238096956501906,107928560.0,24.479124069213867,24.746934795379637,0.005596788294884086
2016-09-07,24.82459831237793,27.09000015258789,27.190000534057617,26.767499923706055,26.957500457763672,169457200,AAPL,0.006128108252603681,0.022264134849361517,121928880.0,24.587256240844727,24.74178018569946,0.005699651206034021
2016-09-08,24.173974990844727,26.3799991607666,26.8174991607666,26.309999465942383,26.8125,212008000,AAPL,-0.026208815681371678,-0.005466271954033153,140600560.0,24.560682678222655,24.713372802734376,0.008026000346418958
2016-09-09,23.62643814086914,25.782499313354492,26.43000030517578,25.782499313354492,26.15999984741211,186228000,AAPL,-0.022649847622616903,-0.03372989979216745,156484960.0,24.39573554992676,24.65839014053345,0.009354379487854118
2016-09-12,24.15564727783203,26.360000610351562,26.43000030517578,25.63249969482422,25.662500381469727,181171200,AAPL,0.022399023238609095,-0.021256735831000295,171277200.0,24.290811157226564,24.627004432678223,0.010829645040664405
2016-09-13,24.730670928955078,26.987499237060547,27.197500228881836,26.809999465942383,26.877500534057617,248704800,AAPL,0.023804936564492563,0.002321280065207265,199513840.0,24.302265930175782,24.60947914123535,0.011860086787648041
2016-09-14,25.605804443359375,27.9424991607666,28.25749969482422,27.149999618530273,27.1825008392334,443554800,AAPL,0.03538656581207733,0.03146903410686508,254333360.0,24.45850715637207,24.63685541152954,0.014334862389902317
2016-09-15,26.476369857788086,28.892499923706055,28.9325008392334,28.372499465942383,28.46500015258789,359934400,AAPL,0.0339987527575798,0.09524270906275589,283918640.0,24.918986129760743,24.709592628479005,0.01607809836052627
2016-09-16,26.327449798583984,28.729999542236328,29.032499313354492,28.510000228881836,28.780000686645508,319547600,AAPL,-0.0056246403870315875,0.1143215766003518,310582560.0,25.45918846130371,24.776488018035888,0.016167352679054833
2016-09-19,26.020465850830078,28.395000457763672,29.045000076293945,28.3125,28.797500610351562,188092000,AAPL,-0.01166022345887896,0.07720010776566588,311966720.0,25.83215217590332,24.82482671737671,0.016484982552523453
2016-09-20,26.01817512512207,28.392499923706055,28.530000686645508,28.127500534057617,28.262500762939453,138057200,AAPL,-8.803553791614238e-05,0.05206102979840965,289837200.0,26.08965301513672,24.882787227630615,0.016333518278553227
2016-09-21,26.013593673706055,28.387500762939453,28.497499465942383,28.110000610351562,28.462499618530273,144012800,AAPL,-0.00017608657770895597,0.015925655889808876,229928800.0,26.171210861206056,24.936624622344972,0.016342537361676342
2016-09-22,26.25872802734375,28.655000686645508,28.735000610351562,28.5,28.587499618530273,124296000,AAPL,0.009423317543606924,-0.008220229269093604,182801120.0,26.127682495117188,25.0121111869812,0.0162483107874139
2016-09-23,25.821151733398438,28.177499771118164,28.697500228881836,27.887500762939453,28.604999542236328,209924800,AAPL,-0.016664032373908455,-0.01923080545434286,160876560.0,26.026422882080077,25.070988178253174,0.016771946697681242
2016-09-26,25.860097885131836,28.219999313354492,28.34749984741211,27.887500762939453,27.90999984741211,119477600,AAPL,0.0015083042048440465,-0.006163147370904065,147153680.0,25.99434928894043,25.139029121398927,0.016659994454387726
2016-09-27,25.908214569091797,28.272499084472656,28.295000076293945,28.084999084472656,28.25,98429600,AAPL,0.00186065358969989,-0.00422629778996686,139228160.0,25.972357177734374,25.210850048065186,0.016636019994153116
2016-09-28,26.105226516723633,28.487499237060547,28.65999984741211,28.357500076293945,28.422500610351562,118564400,AAPL,0.007604227111306594,0.0035224984355082256,134138480.0,25.99068374633789,25.301914501190186,0.016470593519450565
2016-09-29,25.699729919433594,28.045000076293945,28.450000762939453,27.950000762939453,28.290000915527344,143548000,AAPL,-0.015533157585522872,-0.02128808780562641,137988880.0,25.87888412475586,25.37155885696411,0.0170212574357148
2016-09-30,25.899044036865234,28.262500762939453,28.342500686645508,27.950000762939453,28.114999771118164,145516400,AAPL,0.007755494631907611,0.003016608409687871,125107200.0,25.89446258544922,25.443952369689942,0.017043018426386194
2016-10-03,25.777626037597656,28.1299991607666,28.262500762939453,28.06999969482422,28.177499771118164,86807200,AAPL,-0.004688126677368842,-0.0031891544997436627,118573120.0,25.87796821594238,25.498820209503172,0.01705714971240683
2016-10-04,25.887592315673828,28.25,28.577499389648438,28.157499313354492,28.264999389648438,118947200,AAPL,0.004265958312677176,-0.0007959735458795691,122676640.0,25.87384376525879,25.559529972076415,0.017051052407301984
2016-10-05,25.899044036865234,28.262500762939453,28.415000915527344,28.172500610351562,28.350000381469727,85812400,AAPL,0.0004423633164398755,-0.007898130273886417,116126240.0,25.83260726928711,25.613252258300783,0.017035508803616463
2016-10-06,26.091489791870117,28.47249984741211,28.584999084472656,28.282499313354492,28.424999237060547,115117200,AAPL,0.00743061229329367,0.015243734998953595,110440080.0,25.910959243774414,25.709127998352052,0.015684034361925083
2016-10-07,26.13043212890625,28.514999389648438,28.639999389648438,28.377500534057617,28.577499389648438,97433600,AAPL,0.001492530221415933,0.008934232928121011,100823520.0,25.95723686218262,25.834327697753906,0.014406918383586773
2016-10-10,26.586326599121094,29.012500762939453,29.1875,28.68000030517578,28.7549991607666,144944000,AAPL,0.0174468783357975,0.03137218921338669,112450880.0,26.118976974487303,25.95586166381836,0.014134791695424583
2016-10-11,26.64360237121582,29.075000762939453,29.672500610351562,29.049999237060547,29.424999237060547,256164000,AAPL,0.002154331922508579,0.029203567729404467,139894240.0,26.270178985595702,26.051508235931397,0.013421760303729607
2016-10-12,26.881855010986328,29.334999084472656,29.4950008392334,29.1875,29.337499618530273,150347200,AAPL,0.00894220820634617,0.037947770300793326,152801200.0,26.466741180419923,26.115310764312746,0.011279658006789072
2016-10-13,26.799388885498047,29.2450008392334,29.360000610351562,28.93000030517578,29.197500228881836,140769600,AAPL,-0.0030677245098814643,0.0271314171507564,157931680.0,26.60832099914551,26.131461715698244,0.00854434917101505
2016-10-14,26.948293685913086,29.407499313354492,29.542499542236328,29.282499313354492,29.469999313354492,142608800,AAPL,0.005556275967755875,0.03129919753994792,166966720.0,26.771893310546876,26.162503910064697,0.008478324594270156
2016-10-17,26.92997169494629,29.387500762939453,29.459999084472656,29.19499969482422,29.332500457763672,94499600,AAPL,-0.0006798942886827586,0.012925632826482847,156877840.0,26.840622329711913,26.207979202270508,0.007940143541716781
2016-10-18,26.911638259887695,29.36750030517578,29.552499771118164,29.362499237060547,29.545000076293945,98214000,AAPL,-0.0006807818168644841,0.010060046871193551,125287840.0,26.89422950744629,26.25265235900879,0.007948464412979752
2016-10-19,26.831462860107422,29.280000686645508,29.440000534057617,28.450000762939453,29.3125,80138400,AAPL,-0.002979209181024678,-0.0018745786277886145,111246080.0,26.88415107727051,26.29354581832886,0.00800814167351902
