ticker,week_start,last_date,close,volume,vol_ma_5,price_ma_5,price_ma_20,volatility_20,future_alpha_5d,label_abs_alpha_gt_1pct,sec_event_count,sec_latest_filing_url,finnhub_event_count,finnhub_headline_sample,yahoo_event_count,yahoo_headline_sample
AAPL,2016-07-12,2016-07-18,22.7471981048584,145975600,124487680.0,22.40723762512207,21.867552471160888,0.011027375306398947,-0.025676032296388263,1,0,,0,,0,
AAPL,2016-07-19,2016-07-25,22.179832458496094,161531600,121163600.0,22.569927978515626,22.086297130584718,0.009421592860932004,0.08839163760912827,1,0,,0,,0,
AAPL,2016-07-26,2016-08-01,24.16448402404785,152671600,203484800.0,23.433968353271485,22.572775650024415,0.01664131582176046,0.022783121059569478,1,1,https://www.sec.gov/Archives/edgar/data/320193/000162828016017762/a8-kq320166252016.htm,0,,0,
AAPL,2016-08-02,2016-08-08,24.826894760131836,112148800,128014800.0,24.323208236694335,23.183585548400877,0.01715230137868893,0.005996221378798738,0,1,https://www.sec.gov/Archives/edgar/data/320193/000119312516672044/d234980d8k.htm,0,,0,
AAPL,2016-08-09,2016-08-15,25.0811767578125,103472800,97869440.0,24.85208854675293,23.794798278808592,0.016955094798710133,-0.005430711930462517,0,0,,0,,0,
AAPL,2016-08-16,2016-08-22,24.858964920043945,103280800,105858720.0,24.996420669555665,24.401421451568602,0.016365621319302418,-0.014539170229754483,1,0,,0,,0,
AAPL,2016-08-23,2016-08-29,24.4717960357666,99881200,98204480.0,24.660105895996093,24.707955837249756,0.007676452859288037,0.0054403745484317145,0,0,,0,,0,
AAPL,2016-08-30,2016-09-02,24.680269241333008,107210000,106400480.0,24.43880386352539,24.754609680175783,0.005916254497774598,-0.011651169911194303,1,0,,0,,0,
AAPL,2016-09-06,2016-09-12,24.15564727783203,181171200,171277200.0,24.290811157226564,24.627004432678223,0.010829645040664405,0.08642639422381315,1,0,,0,,0,
AAPL,2016-09-13,2016-09-19,26.020465850830078,188092000,311966720.0,25.83215217590332,24.82482671737671,0.016484982552523453,-0.009426162108911118,0,0,,0,,0,
AAPL,2016-09-20,2016-09-26,25.860097885131836,119477600,147153680.0,25.99434928894043,25.139029121398927,0.016659994454387726,-0.010225104748343594,1,0,,0,,0,
AAPL,2016-09-27,2016-10-03,25.777626037597656,86807200,118573120.0,25.87796821594238,25.498820209503172,0.01705714971240683,0.03023395073796653,1,0,,0,,0,
AAPL,2016-10-04,2016-10-10,26.586326599121094,144944000,112450880.0,26.118976974487303,25.95586166381836,0.014134791695424583,0.03010019519712237,1,0,,0,,0,
AAPL,2016-10-11,2016-10-17,26.92997169494629,94499600,156877840.0,26.840622329711913,26.207979202270508,0.007940143541716781,-0.010825806445352804,1,0,,0,,0,
AAPL,2016-10-18,2016-10-24,26.952880859375,94154800,92356240.0,26.84520492553711,26.420693111419677,0.006915608810587818,-0.023229681983330308,1,0,,0,,0,
AAPL,2016-10-25,2016-10-31,26.01130485534668,105677600,170485040.0,26.372355651855468,26.544289970397948,0.008200924631038928,-0.025100553360812072,1,1,https://www.sec.gov/Archives/edgar/data/320193/000162828016020258/a8-kq420169242016.htm,0,,0,
AAPL,2016-11-01,2016-11-07,25.424104690551758,130240000,129989680.0,25.376697158813478,26.35872001647949,0.008994225320840045,-0.057900544120918385,1,0,,0,,0,
AAPL,2016-11-08,2016-11-14,24.34183120727539,204702000,180707600.0,25.047384643554686,25.910410594940185,0.01145026331286505,0.04124777932706514,1,0,,0,,0,
AAPL,2016-11-15,2016-11-21,25.72806739807129,117058400,141144400.0,25.276273345947267,25.518177700042724,0.014347257644616555,-0.005364831650718438,0,0,,0,,0,
AAPL,2016-11-22,2016-11-28,25.691221237182617,108776000,97061120.0,25.703654861450197,25.365164375305177,0.01335703351202053,-0.02340693653513093,1,0,,0,,0,
AAPL,2016-11-29,2016-12-05,25.124757766723633,137298000,130104400.0,25.351800537109376,25.329580211639403,0.012764504720842347,0.01470254541832472,1,0,,0,,0,
AAPL,2016-12-06,2016-12-12,26.0895938873291,105497600,115231600.0,25.806356048583986,25.46520938873291,0.011443434761566966,0.027011241819431264,1,0,,0,,0,
AAPL,2016-12-13,2016-12-19,26.858694076538086,111117600,157136480.0,26.656512832641603,25.87958106994629,0.008052837142089177,0.0025087428901056086,0,1,https://www.sec.gov/Archives/edgar/data/320193/000162828016022047/form8-k121316.htm,0,,0,
AAPL,2016-12-20,2016-12-23,26.831052780151367,56998000,90658400.0,26.870663833618163,26.11295967102051,0.00757288550258485,-0.0005426654211337922,0,0,,0,,0,
AAPL,2016-12-27,2016-12-30,26.669864654541016,122345200,79262480.0,26.85362091064453,26.38387260437012,0.007157416062945282,0.013939011881730412,1,0,,0,,0,
AAPL,2017-01-03,2017-01-09,27.39982032775879,134247600,109925920.0,26.972901916503908,26.770380210876464,0.006805874887875453,0.008933467922500049,0,0,,0,,0,
AAPL,2017-01-10,2017-01-13,27.411331176757812,104447600,111048560.0,27.45462417602539,26.995122814178465,0.005017698001183604,0.012886858945877377,1,0,,0,,0,
AAPL,2017-01-17,2017-01-23,27.65081787109375,88200800,110718560.0,27.625487899780275,27.19557237625122,0.005125703044847116,0.005977054167033424,0,0,,0,,0,
AAPL,2017-01-24,2017-01-30,28.007734298706055,121510000,106293280.0,27.971811294555664,27.46970853805542,0.005629031289429037,0.06608748690867694,1,0,,0,,0,
AAPL,2017-01-31,2017-02-06,30.001873016357422,107383600,196999680.0,29.382447814941408,28.108592796325684,0.014107541971694842,0.011893457569334132,1,1,https://www.sec.gov/Archives/edgar/data/320193/000162828017000663/a8-kq1201712312016.htm,0,,0,
AAPL,2017-02-07,2017-02-13,30.825759887695312,92141600,106110960.0,30.5395450592041,28.879823017120362,0.013942658976685063,0.009635598778140242,0,1,https://www.sec.gov/Archives/edgar/data/320193/000119312517036283/d340350d8k.htm,0,,0,
AAPL,2017-02-14,2017-02-17,31.387739181518555,88792800,109334000.0,31.216136169433593,29.618737983703614,0.013929964839195105,0.0010085212367374474,0,0,,0,,0,
AAPL,2017-02-21,2017-02-27,31.667570114135742,81029600,86533040.0,31.634267807006836,30.55219793319702,0.013780161364888653,0.015254187031614519,1,0,,0,,0,
AAPL,2017-02-28,2017-03-06,32.22493362426758,87000000,103173280.0,32.139821243286136,31.34124822616577,0.006368369091641695,-0.00023046805206938803,0,2,https://www.sec.gov/Archives/edgar/data/320193/000119312517064019/d342218d8k.htm,0,,0,
AAPL,2017-03-07,2017-03-13,32.192543029785156,69686800,76275120.0,32.171267700195315,31.790373229980467,0.0062584387484236614,0.01623600766054878,1,0,,0,,0,
AAPL,2017-03-14,2017-03-20,32.7152214050293,86168000,100527920.0,32.45110931396484,32.099116516113284,0.006399335882649665,0.009331529082224899,0,0,,0,,0,
AAPL,2017-03-21,2017-03-27,32.58108139038086,94300400,105365680.0,32.54869689941406,32.327723789215085,0.007319957870386028,0.012650223232498758,1,0,,0,,0,
AAPL,2017-03-28,2017-04-03,33.23325729370117,79942800,98735600.0,33.26609649658203,32.609292602539064,0.007082033057485748,-0.002975885098916553,0,0,,0,,0,
AAPL,2017-04-04,2017-04-10,33.110687255859375,75733600,83491120.0,33.254530334472655,32.8801082611084,0.007340480609310609,-0.007409079278181796,0,0,,0,,0,
AAPL,2017-04-11,2017-04-17,32.80078125,66328400,83254240.0,32.81604995727539,32.95157012939453,0.007573109568430343,0.0020591513893781777,0,0,,0,,0,
AAPL,2017-04-18,2017-04-24,33.21936798095703,68537200,71840560.0,32.85073547363281,33.020372772216795,0.007159859720831084,0.014495419739401827,1,0,,0,,0,
AAPL,2017-04-25,2017-05-01,33.89930725097656,134411600,86097840.0,33.40577926635742,33.08790225982666,0.00734081976565515,0.039239957242096724,1,0,,0,,0,
AAPL,2017-05-02,2017-05-08,35.3863525390625,195009600,152400960.0,34.36970901489258,33.36056842803955,0.009756675028096554,0.020555549373973303,1,1,https://www.sec.gov/Archives/edgar/data/320193/000162828017004663/a8-kq22017412017.htm,0,,0,
AAPL,2017-05-09,2017-05-15,36.157100677490234,104038800,120582320.0,35.84300231933594,34.117306518554685,0.009475742049489873,-0.007527468797642767,0,1,https://www.sec.gov/Archives/edgar/data/320193/000119312517167400/d388721d8k.htm,0,,0,
AAPL,2017-05-16,2017-05-22,35.760005950927734,91865600,123449280.0,35.54450454711914,34.79074878692627,0.01263577910025651,-0.009968690482528797,0,0,,0,,0,
AAPL,2017-05-23,2017-05-26,35.6717643737793,87710400,82581200.0,35.697766876220705,35.27071075439453,0.012572621359287274,-0.006311722240622597,0,1,https://www.sec.gov/Archives/edgar/data/320193/000119312517181867/d583637d8k.htm,0,,0,
AAPL,2017-05-30,2017-06-05,35.74606704711914,101326800,91267680.0,35.71541213989258,35.681488800048825,0.012137369904304163,-0.052530240114255,1,0,,0,,0,
AAPL,2017-06-06,2017-06-12,33.76985549926758,289229200,164908240.0,35.26118774414063,35.57457256317139,0.013936826630116453,-0.0035813375622140153,0,0,,0,,0,
AAPL,2017-06-13,2017-06-19,33.98350143432617,130165600,144611600.0,33.65606155395508,35.08260707855224,0.013889434961586435,0.002312047514286486,0,0,,0,,0,
AAPL,2017-06-20,2017-06-26,33.862754821777344,102769600,101123200.0,33.83999099731445,34.618163108825684,0.01399334312647229,-0.011785592303242609,1,1,https://www.sec.gov/Archives/edgar/data/320193/000119312517208226/d413980d8k.htm,0,,0,
AAPL,2017-06-27,2017-07-03,33.32399368286133,57111200,92516480.0,33.47539749145508,34.05815944671631,0.014347571535729322,0.015578559930150893,1,0,,0,,0,
AAPL,2017-07-04,2017-07-10,33.686248779296875,84362400,80214800.0,33.41966094970703,33.62007083892822,0.012141654494789243,0.017958776174825886,1,0,,0,,0,
AAPL,2017-07-11,2017-07-17,34.73126220703125,95174000,91033040.0,34.25937957763672,33.78158264160156,0.010342578171087505,0.012536710953398478,1,0,,0,,0,
AAPL,2017-07-18,2017-07-24,35.31878662109375,85972800,83025040.0,35.00992660522461,34.06802921295166,0.008409713598009157,-0.022250477749279907,1,0,,0,,0,
AAPL,2017-07-25,2017-07-31,34.53850555419922,79383600,83336640.0,35.06519317626953,34.438540077209474,0.007915825220046148,0.06347880986102372,1,0,,0,,0,
AAPL,2017-08-01,2017-08-07,36.879310607910156,87481200,139866320.0,36.132025146484374,35.11663112640381,0.01305208064230809,0.01657578785692937,1,1,https://www.sec.gov/Archives/edgar/data/320193/000032019317000006/a8-kq32017712017.htm,0,,0,
AAPL,2017-08-08,2017-08-14,37.266597747802734,88490800,121217200.0,36.95344848632813,35.79014835357666,0.0156287231059968,-0.001319831147262196,0,0,,0,,0,
AAPL,2017-08-15,2017-08-21,36.651123046875,105474000,111099440.0,37.074031829833984,36.306174659729,0.016420103720711468,0.020562376328928655,1,1,https://www.sec.gov/Archives/edgar/data/320193/000119312517262261/d593893d8k.htm,0,,0,
AAPL,2017-08-22,2017-08-28,37.64427947998047,103864000,89814960.0,37.31836013793945,36.869466400146486,0.015791843004166112,-0.0017904540803095337,0,0,,0,,0,
AAPL,2017-08-29,2017-09-01,38.24576950073242,66364400,100902960.0,38.037347412109376,37.30754852294922,0.011818186301597092,-0.020211750122242744,1,0,,0,,0,
AAPL,2017-09-05,2017-09-11,37.65127944946289,126323200,106592800.0,37.5524284362793,37.47665786743164,0.010173564289577719,-0.023857330490792417,1,0,,0,,0,
AAPL,2017-09-12,2017-09-18,36.99150848388672,113077600,174212880.0,37.17754974365234,37.471763610839844,0.00908031427456081,-0.04829587128638568,1,1,https://www.sec.gov/Archives/edgar/data/320193/000119312517282809/d434478d8k.htm,0,,0,
AAPL,2017-09-19,2017-09-25,35.09844970703125,177549200,161845120.0,35.93213958740235,37.17486629486084,0.009839808312744244,0.008652312528539818,0,0,,0,,0,
AAPL,2017-09-26,2017-10-02,35.858463287353516,74795200,103334640.0,35.83654861450195,36.62466659545898,0.01033010029428354,0.007026024810826259,0,0,,0,,0,
AAPL,2017-10-03,2017-10-09,36.33172607421875,65051600,73078720.0,36.112118530273435,36.26458911895752,0.009293159647922449,0.020851234260484963,1,0,,0,,0,
AAPL,2017-10-10,2017-10-16,37.27360534667969,96486000,71330720.0,36.61709365844727,36.12447509765625,0.009737528230793917,-0.026075045519053153,1,1,https://www.sec.gov/Archives/edgar/data/320193/000119312517308859/d386231d8k.htm,0,,0,
AAPL,2017-10-17,2017-10-23,36.40866470336914,87937200,99131280.0,36.77142105102539,36.334295463562015,0.009124659202091207,0.0644945024102277,1,0,,0,,0,
AAPL,2017-10-24,2017-10-30,38.86825180053711,178803200,116095840.0,37.3337516784668,36.70859622955322,0.012100934314164558,0.03805250646026015,1,0,,0,,0,
AAPL,2017-10-31,2017-11-06,40.62374496459961,140105200,164402320.0,39.66975479125976,37.598005294799805,0.013453474767035425,0.004409822501515892,0,1,https://www.sec.gov/Archives/edgar/data/320193/000032019317000067/a8-kq420179302017.htm,0,,0,
AAPL,2017-11-07,2017-11-13,40.70427703857422,67928400,96304960.0,40.88361434936523,38.664635467529294,0.013338132504390754,-0.021890258886505753,1,1,https://www.sec.gov/Archives/edgar/data/320193/000119312517341015/d478060d8k.htm,0,,0,
AAPL,2017-11-14,2017-11-20,39.770729064941406,65049600,92592000.0,39.8526123046875,39.434933280944826,0.013295502733722387,0.0007894940725807764,0,0,,0,,0,
AAPL,2017-11-21,2017-11-27,40.73235321044922,82867200,81380880.0,40.57745895385742,40.20073623657227,0.011739581424483938,-0.03925776599440767,1,0,,0,,0,
AAPL,2017-11-28,2017-12-04,39.728599548339844,130169600,145539280.0,40.021070861816405,40.37633991241455,0.010256651455782998,0.00911664161739334,0,0,,0,,0,
AAPL,2017-12-05,2017-12-11,40.400108337402344,141095200,112170000.0,39.775865173339845,40.10342922210693,0.010765654704385903,0.010375536798445495,1,0,,0,,0,
AAPL,2017-12-12,2017-12-18,41.277503967285156,117684400,106635600.0,40.55125274658203,40.231411933898926,0.009975125244519219,-0.0295687287247971,1,0,,0,,0,
AAPL,2017-12-19,2017-12-22,40.94758987426758,65397600,94105920.0,40.960697174072266,40.29996395111084,0.009266666373525741,-0.020360374762314337,1,0,,0,,0,
AAPL,2017-12-26,2017-12-29,39.595237731933594,103999600,90810560.0,40.07909088134765,40.21795539855957,0.009470607495102354,0.00253929274213216,0,0,,0,,0,
AAPL,2018-01-02,2018-01-08,40.793174743652344,82271200,97388960.0,40.56481704711914,40.42911434173584,0.010415474572981996,0.00010473691762880044,0,0,,0,,0,
AAPL,2018-01-09,2018-01-12,41.43426513671875,101672400,88158000.0,40.96117172241211,40.604360580444336,0.009687666234628349,-0.017279905402094675,1,0,,0,,0,
AAPL,2018-01-16,2018-01-22,41.4132080078125,108434400,123743840.0,41.647647094726565,40.82090244293213,0.009681463728517655,-0.05833088916608009,1,0,,0,,0,
AAPL,2018-01-23,2018-01-29,39.298091888427734,202561600,172085280.0,40.329443359375,40.81587295532226,0.010560729479292624,0.0034070088364328566,0,0,,0,,0,
AAPL,2018-01-30,2018-02-05,36.614418029785156,290954000,228072160.0,38.33272094726563,40.317745780944826,0.01356696105967903,0.04132132084114959,1,1,https://www.sec.gov/Archives/edgar/data/320193/000032019318000005/a8-kq1201812302017.htm,0,,0,
AAPL,2018-02-06,2018-02-12,38.22496032714844,243278000,244588000.0,37.348689270019534,39.41462516784668,0.021012954590196996,0.033485002699641164,1,0,,0,,0,
AAPL,2018-02-13,2018-02-16,40.508445739746094,160704400,180269520.0,39.46019973754883,39.027175712585446,0.02283473492411314,0.020587103679503338,1,1,https://www.sec.gov/Archives/edgar/data/320193/000119312518045761/d374908d8k.htm,0,,0,
AAPL,2018-02-20,2018-02-26,42.044864654541016,152648800,139494880.0,40.87210464477539,39.05708522796631,0.022891123746266312,0.00909044772129819,0,0,,0,,0,
AAPL,2018-02-27,2018-03-05,41.539764404296875,113605600,153894080.0,41.56044158935547,39.72983169555664,0.019948382785864964,0.004896321354010302,0,0,,0,,0,
AAPL,2018-03-06,2018-03-12,42.690914154052734,128828400,114926720.0,41.83296203613281,40.931427001953125,0.01415728763222794,-0.010140613439872603,1,0,,0,,0,
AAPL,2018-03-13,2018-03-19,41.182682037353516,133787200,125325760.0,41.83484039306641,41.52508716583252,0.01067719277799181,0.005608523805382015,0,0,,0,,0,
AAPL,2018-03-20,2018-03-26,40.58831024169922,150164800,141412080.0,40.08181457519531,41.3275146484375,0.015952526549701404,-0.008763426540365549,0,0,,0,,0,
AAPL,2018-03-27,2018-04-02,39.15761184692383,150347200,156894080.0,39.56403274536133,40.87598514556885,0.016646693893521452,0.008103037017431758,0,0,,0,,0,
AAPL,2018-04-03,2018-04-09,39.949310302734375,116070800,124671760.0,39.99535903930664,40.474141883850095,0.01779932999060097,0.009179820415338158,0,0,,0,,0,
AAPL,2018-04-10,2018-04-16,41.30485153198242,86313600,96345760.0,40.89513626098633,40.16380424499512,0.018368468312188076,-0.057355913947538806,1,0,,0,,0,
AAPL,2018-04-17,2018-04-23,38.81931686401367,146062000,147340240.0,40.399905395507815,40.21360836029053,0.020020209392427886,0.00844964755062072,0,0,,0,,0,
AAPL,2018-04-24,2018-04-30,38.824012756347656,169709600,134496240.0,38.452362823486325,39.93569087982178,0.016487510026026497,0.11113428425171712,1,0,,0,,0,
AAPL,2018-05-01,2018-05-07,43.49906539916992,169805600,202263760.0,41.889810180664064,40.40930366516113,0.0199795090627148,-0.001448124484612956,0,2,https://www.sec.gov/Archives/edgar/data/320193/000032019318000067/a8-kq220183312018.htm,0,,0,
AAPL,2018-05-08,2018-05-14,44.37192916870117,83115200,101275440.0,44.24343719482422,41.246378898620605,0.019828321293765706,-0.003818563788612228,0,0,,0,,0,
AAPL,2018-05-15,2018-05-21,44.24930191040039,73603200,77496640.0,44.12666625976563,42.17806911468506,0.01530682817257268,0.01722733512401231,1,0,,0,,0,
AAPL,2018-05-22,2018-05-25,44.47334289550781,69844000,75515920.0,44.33089752197266,43.37643833160401,0.014174699896363921,0.007848936817151486,0,0,,0,,0,
AAPL,2018-05-29,2018-06-04,45.23979949951172,105064800,94716880.0,44.541262817382815,44.273054122924805,0.007218389311315481,-0.015916888090246606,1,0,,0,,0,
AAPL,2018-06-05,2018-06-11,45.098297119140625,73234000,87049680.0,45.45346527099609,44.61920433044433,0.0069339158634128375,-0.010055212240222877,1,0,,0,,0,
AAPL,2018-06-12,2018-06-18,44.511085510253906,73939600,112290960.0,44.872370910644534,44.799499130249025,0.006844982829040822,-0.014375765239930005,1,0,,0,,0,
AAPL,2018-06-19,2018-06-25,42.961647033691406,126652400,111026080.0,43.616797637939456,44.620974159240724,0.00820319220121016,0.023953982974230792,1,0,,0,,0,
AAPL,2018-06-26,2018-07-02,44.14317321777344,70925200,86150960.0,43.694149780273435,44.40919589996338,0.008019852501463304,-0.007683905652733136,0,0,,0,,0,
AAPL,2018-07-03,2018-07-09,44.94500732421875,79026400,68425680.0,44.103083801269534,44.1193567276001,0.009843375537173838,-0.003390287102592149,0,0,,0,,0,
AAPL,2018-07-10,2018-07-16,45.022830963134766,60172400,64294960.0,44.878973388671874,44.0916467666626,0.010472406721216002,0.0006114742961977893,0,0,,0,,0,
AAPL,2018-07-17,2018-07-23,45.18791961669922,63957600,71104240.0,45.1280158996582,44.39197940826416,0.009757318209277437,-0.007311863411951669,0,0,,0,,0,
AAPL,2018-07-24,2018-07-30,44.78700256347656,84118000,79629840.0,45.417623901367186,44.8819242477417,0.009907324873053897,0.08383434505469145,1,0,,0,,0,
AAPL,2018-07-31,2018-08-06,49.30555725097656,101701600,182868400.0,47.93253707885742,45.83928756713867,0.016113031204293967,0.012534955738323084,1,1,https://www.sec.gov/Archives/edgar/data/320193/000032019318000098/a8-kq320186302018.htm,0,,0,
AAPL,2018-08-07,2018-08-13,49.43113327026367,103563600,97686080.0,49.105115509033205,46.895823097229005,0.015675940064769425,0.019105557735173306,1,0,,0,,0,
AAPL,2018-08-14,2018-08-20,50.9907341003418,121150800,115016560.0,50.47244644165039,48.23193073272705,0.01620885025655822,-0.002381645833853918,0,0,,0,,0,
AAPL,2018-08-21,2018-08-27,51.57765197753906,82100400,82450080.0,51.10338516235352,49.653371047973636,0.015128008589130397,0.04781808633468565,1,0,,0,,0,
AAPL,2018-08-28,2018-08-31,53.870872497558594,173360400,130152480.0,52.69373474121094,50.730065727233885,0.0076239142799891255,-0.03244963098370124,1,0,,0,,0,
AAPL,2018-09-04,2018-09-10,51.669944763183594,158066000,137719520.0,52.91524810791016,51.68887767791748,0.009747945350561697,-0.006117096499334673,0,0,,0,,0,
AAPL,2018-09-11,2018-09-17,51.56345748901367,148780400,156742800.0,52.68285140991211,52.319458961486816,0.01352378524849865,0.0027734516494570816,0,0,,0,,0,
AAPL,2018-09-18,2018-09-24,52.25212478637695,110773600,167395520.0,51.832766723632815,52.5311502456665,0.013992375436526577,0.02751595940074636,1,0,,0,,0,
AAPL,2018-09-25,2018-10-01,53.783321380615234,94403200,100200400.0,53.03831176757812,52.617294502258304,0.014060618065396137,-0.0016251814814733923,0,0,,0,,0,
AAPL,2018-10-02,2018-10-08,52.957366943359375,118655600,118983520.0,53.83537902832031,52.84732723236084,0.014421575221173898,0.017686255212105984,1,0,,0,,0,
AAPL,2018-10-09,2018-10-15,51.440391540527344,123164000,154507920.0,51.93027191162109,52.65918235778808,0.017653782486068387,0.013285843823369836,1,0,,0,,0,
AAPL,2018-10-16,2018-10-22,52.21900177001953,115168400,117217200.0,52.032981872558594,52.70923614501953,0.018997696381804107,0.0034799761561217224,0,0,,0,,0,
AAPL,2018-10-23,2018-10-29,50.22869110107422,183742000,162194400.0,51.410091400146484,52.30218105316162,0.021051200621342796,-0.08692674230928543,1,0,,0,,0,
AAPL,2018-10-30,2018-11-05,47.70826721191406,264654800,232667600.0,50.33518524169922,51.42713260650635,0.02664850526799303,-0.029031854835814275,1,1,https://www.sec.gov/Archives/edgar/data/320193/000032019318000142/a8-kq420189292018.htm,0,,0,
AAPL,2018-11-06,2018-11-12,46.11256790161133,204542000,140936960.0,48.41910934448242,50.54934196472168,0.02640930439883266,-0.029779158164851993,1,0,,0,,0,
AAPL,2018-11-13,2018-11-19,44.13908004760742,167701200,186413040.0,45.114190673828126,48.819644165039065,0.02750453274137452,-0.05933893572890292,1,0,,0,,0,
AAPL,2018-11-20,2018-11-26,41.469730377197266,179994000,167597760.0,42.10762176513672,46.79850730895996,0.027842334935105396,0.014678806037269121,1,0,,0,,0,
AAPL,2018-11-27,2018-12-03,43.892086029052734,163210000,167643120.0,42.65858688354492,44.75333652496338,0.026473336001645826,-0.03255572520092154,1,0,,0,,0,
AAPL,2018-12-04,2018-12-10,40.277557373046875,248104000,183642240.0,41.52768096923828,43.184024238586424,0.026572111696787918,0.0014224490454645133,0,0,,0,,0,
AAPL,2018-12-11,2018-12-17,38.93338394165039,177151600,159839680.0,39.80733795166016,41.6287317276001,0.024210590283619795,-0.027837607278756837,1,0,,0,,0,
AAPL,2018-12-18,2018-12-24,34.87001419067383,148676800,224460480.0,37.11187210083008,40.15525169372559,0.023389642398499267,0.007931111093469445,0,0,,0,,0,
AAPL,2018-12-25,2018-12-31,37.46098709106445,140014000,180930960.0,36.76846923828125,39.180848121643066,0.02734365713078834,-0.0712636592802437,1,0,,0,,0,
AAPL,2019-01-01,2019-01-07,35.13124084472656,219111200,221392240.0,35.81472930908203,37.77362766265869,0.03418105836523147,0.0010816967936373434,0,1,https://www.sec.gov/Archives/edgar/data/320193/000032019319000002/a8-kjanuary2019122019.htm,0,,0,
AAPL,2019-01-08,2019-01-14,35.62283706665039,129756800,145094000.0,36.10493621826172,36.74507656097412,0.03417662384957751,0.0025278645942621303,0,0,,0,,0,
AAPL,2019-01-15,2019-01-18,37.24248504638672,135004000,124233600.0,36.60555419921875,36.32128391265869,0.03346586230322775,0.006741584422436664,0,0,,0,,0,
AAPL,2019-01-22,2019-01-28,37.11900329589844,104768400,110954960.0,36.76182174682617,36.395736885070804,0.02831449666702233,0.06500440406428054,1,0,,0,,0,
AAPL,2019-01-29,2019-02-04,40.669403076171875,125982000,166080160.0,39.14427490234375,37.1295669555664,0.020429732076604635,-0.0008537778629388315,0,1,https://www.sec.gov/Archives/edgar/data/320193/000032019319000007/a8-kq1201912292018.htm,0,,0,
AAPL,2019-02-05,2019-02-11,40.40975570678711,83973600,112717040.0,40.878754425048825,38.347601318359374,0.020890056434143597,-0.016964235526441662,1,1,https://www.sec.gov/Archives/edgar/data/320193/000032019319000026/a8-kfebruary2019252019.htm,0,,0,
AAPL,2019-02-12,2019-02-15,40.645877838134766,98507200,89783680.0,40.62774810791016,39.19478626251221,0.020209653054851347,0.014966996510606068,1,0,,0,,0,
AAPL,2019-02-19,2019-02-25,41.55457305908203,87493600,82498800.0,41.08090591430664,40.26838321685791,0.018073384586256343,0.01047816092861531,1,0,,0,,0,
AAPL,2019-02-26,2019-03-04,41.94094467163086,109744800,101154720.0,41.65092544555664,41.0725658416748,0.010067917926511108,0.020749651678518277,1,1,https://www.sec.gov/Archives/edgar/data/320193/000032019319000032/copyofreference8-kform8xkq.htm,0,,0,
AAPL,2019-03-05,2019-03-11,42.66838836669922,128044000,97083680.0,41.70769348144531,41.26681823730469,0.009995288939048773,0.03314324799322166,1,0,,0,,0,
