ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
BAC,2025-11-04,2025-11-10,-0.0128953156264962,1,0.72138125,1,-0.01840738020837307,0,-1,short,-184.0738020837307,-0.0128953156264962,128.953156264962,-5254.8380874673785,1,1
BRK.B,2025-11-04,2025-11-10,0.0360569799859952,1,0.79504085,1,-0.022467060014605522,0,-1,short,-224.67060014605522,0.0360569799859952,-360.56979985995196,-5615.40788732733,1,0
CAT,2025-11-04,2025-11-10,-0.0095127632256631,0,0.5778091,1,0.003414616920053959,1,1,long,34.14616920053959,-0.0095127632256631,-95.127632256631,-5710.535519583961,1,0
COST,2025-11-04,2025-11-10,0.0201767492530959,1,0.82205784,1,-0.01803266443312168,0,-1,short,-180.3266443312168,0.0201767492530959,-201.767492530959,-5912.30301211492,1,0
CSCO,2025-11-04,2025-11-10,0.1023498843320881,1,0.7667288,1,-0.01986047253012657,0,-1,short,-198.60472530126572,0.1023498843320881,-1023.498843320881,-6935.801855435801,1,0
CVX,2025-11-04,2025-11-10,0.0180881772221718,1,0.879394,1,-0.01479621697217226,0,-1,short,-147.9621697217226,0.0180881772221718,-180.881772221718,-7116.6836276575195,1,0
GE,2025-11-04,2025-11-10,-0.0144392075904392,1,0.8194636,1,0.008012000471353531,1,1,long,80.12000471353531,-0.0144392075904392,-144.392075904392,-7261.075703561912,1,0
GOOG,2025-11-04,2025-11-10,0.0062486651239659,0,0.6579468,1,0.010105622000992298,1,1,long,101.05622000992298,0.0062486651239659,62.486651239659,-7198.589052322252,1,1
GS,2025-11-04,2025-11-10,-0.0037243648393697,0,0.8066114,1,-0.02797733061015606,0,-1,short,-279.7733061015606,-0.0037243648393697,37.243648393697,-7161.345403928555,1,1
HD,2025-11-04,2025-11-10,-0.0100538742168678,1,0.8472417,1,-0.02107994817197323,0,-1,short,-210.79948171973228,-0.0100538742168678,100.53874216867801,-7060.806661759877,1,1
INTC,2025-11-04,2025-11-10,-0.0738485631491236,1,0.83755386,1,-9.636009053792804e-05,0,-1,short,-0.9636009053792804,-0.0738485631491236,738.485631491236,-6322.321030268641,1,1
JNJ,2025-11-04,2025-11-10,0.0827062566230635,1,0.85097677,1,-0.018570365384221077,0,-1,short,-185.70365384221077,0.0827062566230635,-827.062566230635,-7149.383596499276,1,0
KO,2025-11-04,2025-11-10,0.0256896257495758,1,0.82136035,1,0.008445470593869686,1,1,long,84.45470593869686,0.0256896257495758,256.896257495758,-6892.487339003518,1,1
LLY,2025-11-04,2025-11-10,0.0819331044957861,1,0.93201464,1,-0.03989569470286369,0,-1,short,-398.95694702863693,0.0819331044957861,-819.331044957861,-7711.818383961379,1,0
LRCX,2025-11-04,2025-11-10,-0.090241639746695,1,0.8511314,1,-0.0012809147592633963,0,-1,short,-12.809147592633963,-0.090241639746695,902.41639746695,-6809.401986494429,1,1
MA,2025-11-04,2025-11-10,-0.0057135389909857,0,0.65572804,1,-0.014367407187819481,0,-1,short,-143.6740718781948,-0.0057135389909857,57.135389909857004,-6752.266596584573,1,1
META,2025-11-04,2025-11-10,-0.0236700867267227,1,0.7332053,1,-0.004083871375769377,0,-1,short,-40.83871375769377,-0.0236700867267227,236.70086726722698,-6515.565729317345,1,1
MRK,2025-11-04,2025-11-10,0.0938529481397597,1,0.79276365,1,0.008791801519691944,1,1,long,87.91801519691944,0.0938529481397597,938.529481397597,-5577.036247919748,1,1
MS,2025-11-04,2025-11-10,-0.0105084955848634,1,0.8514472,1,-0.03344670683145523,0,-1,short,-334.4670683145523,-0.0105084955848634,105.08495584863401,-5471.951292071114,1,1
