Date,sp_return_1d,sp_return_5d,cumulative_return,position,capital_deployed,daily_pnl_dollars,cumulative_pnl_dollars,trade_side,trade_taken,ticker
2025-12-03,0.0029797912994984,0.012391637670694,0.2389274636841543,1,10000.0,29.797912994984,2389.274636841543,long,1,^GSPC
2025-12-04,0.0010803218396737,0.0065335098882077,0.24026590408094384,1,10000.0,10.803218396736998,2402.6590408094385,long,1,^GSPC
2025-12-05,0.001936641757662,0.0031113708653123,0.24266785482139142,1,10000.0,19.366417576619998,2426.678548213914,long,1,^GSPC
2025-12-08,-0.003477255626794,0.004973098993382,0.23834678103097762,1,10000.0,-34.77255626794,2383.4678103097763,long,1,^GSPC
2025-12-09,-0.0008763589340257,0.0016311384866174,0.23726154476599914,1,10000.0,-8.763589340257,2372.6154476599913,long,1,^GSPC
2025-12-10,0.0067495569392015,0.0053958351258502,0.2456125120110817,1,10000.0,67.495569392015,2456.125120110817,long,1,^GSPC
2025-12-11,0.0020793508415142,0.0063991707980313,0.2482025774361325,1,10000.0,20.793508415142,2482.025774361325,long,1,^GSPC
2025-12-12,-0.010663649289958,-0.0062572407290417,0.2348921829075319,1,10000.0,-106.63649289957999,2348.921829075319,long,1,^GSPC
2025-12-15,-0.0015965630269072,-0.0043817946701287,0.23292059970608503,1,10000.0,-15.965630269072001,2329.20599706085,long,1,^GSPC
2025-12-16,-0.0023839179519623,-0.005884064401496,0.22998141815510165,1,10000.0,-23.839179519623,2299.8141815510166,long,1,^GSPC
2025-12-17,-0.0115921439122413,-0.0239955966854891,0.21572329654646505,1,10000.0,-115.921439122413,2157.2329654646505,long,1,^GSPC
2025-12-18,0.0079342622699418,-0.018293034976815,0.22536916402894303,1,10000.0,79.342622699418,2253.6916402894303,long,1,^GSPC
2025-12-19,0.0088180594503322,0.0010384382346664,0.23617454216595402,1,10000.0,88.180594503322,2361.74542165954,long,1,^GSPC
2025-12-22,0.0064364963603775,0.0090926985922563,0.24413117510739668,1,10000.0,64.36496360377501,2441.3117510739667,long,1,^GSPC
2025-12-23,0.0045503887657032,0.0161067778603356,0.24979245562966645,1,10000.0,45.503887657032,2497.9245562966644,long,1,^GSPC
2025-12-24,0.0032214822012188,0.0313355377349835,0.25381863978069497,1,10000.0,32.214822012188,2538.1863978069496,long,1,^GSPC
2025-12-26,-0.0003043635491226,0.0229056352032777,0.2534370230895353,1,10000.0,-3.0436354912260004,2534.370230895353,long,1,^GSPC
2025-12-29,-0.0034920514803681,0.0104236205099128,0.24905995647750734,1,10000.0,-34.920514803681,2490.5995647750733,long,1,^GSPC
2025-12-30,-0.0013756671519022,0.0025805081340808,0.2473416657246248,1,10000.0,-13.756671519022,2473.4166572462477,long,1,^GSPC
2025-12-31,-0.0073576663008461,-0.0093041957424255,0.2381641419850815,1,10000.0,-73.576663008461,2381.641419850815,long,1,^GSPC
2026-01-02,0.0018947067188299,-0.0106144058275511,0.24051009990391492,1,10000.0,18.947067188299002,2405.1009990391494,long,1,^GSPC
