Date,sp_return_1d,sp_return_5d,cumulative_return,position,capital_deployed,daily_pnl_dollars,cumulative_pnl_dollars,trade_side,trade_taken,ticker
2025-12-26,-0.0003043635491226,0.0229056352032777,0.017219496818653424,1,100.0,-0.030436354912260002,1.7219496818653424,long,1,^GSPC
2025-12-29,-0.0034920514803681,0.0104236205099128,0.013667313968928507,1,100.0,-0.34920514803680996,1.3667313968928507,long,1,^GSPC
2025-12-30,-0.0013756671519022,0.0025805081340808,0.01227284514214455,1,100.0,-0.13756671519021998,1.227284514214455,long,1,^GSPC
2025-12-31,-0.0073576663008461,-0.0093041957424255,0.004824879342180566,1,100.0,-0.7357666300846101,0.4824879342180566,long,1,^GSPC
2026-01-02,0.0018947067188299,-0.0106144058275511,0.006728727792317812,1,100.0,0.18947067188299,0.6728727792317812,long,1,^GSPC
2026-01-05,0.0063541268648263,-0.0040245856319918,0.013125609847175479,1,100.0,0.6354126864826299,1.312560984717548,long,1,^GSPC
2026-01-06,0.0061967126783413,0.005659000848196,0.019403658158467785,1,100.0,0.61967126783413,1.9403658158467785,long,1,^GSPC
2026-01-07,-0.0034399234310139,0.0035802032074203,0.015896987629107295,1,100.0,-0.34399234310139,1.5896987629107295,long,1,^GSPC
2026-01-08,7.65482590914246e-05,0.0110963349554451,0.01597475277492655,1,100.0,0.00765482590914246,1.5974752774926548,long,1,^GSPC
2026-01-09,0.0064754870318832,0.0157191861939078,0.02255368411124148,1,100.0,0.64754870318832,2.255368411124148,long,1,^GSPC
2026-01-12,0.0015776332151369,0.0108982428368837,0.024166898767556066,1,100.0,0.15776332151369,2.4166898767556066,long,1,^GSPC
2026-01-13,-0.0019391230550597,0.0027243917963528,0.022180913121926826,1,100.0,-0.19391230550597,2.2180913121926826,long,1,^GSPC
2026-01-14,-0.0053333604454995,0.0008192427507562,0.016729253871737848,1,100.0,-0.53333604454995,1.6729253871737848,long,1,^GSPC
2026-01-15,0.0025799262171273,0.003324479811501,0.019352340329521933,1,100.0,0.25799262171272996,1.9352340329521933,long,1,^GSPC
2026-01-16,-0.0006423023039563,-0.0037710256178952,0.01869760797278497,1,100.0,-0.06423023039563,1.8697607972784969,long,1,^GSPC
2026-01-20,-0.0206267580562774,-0.0258568402462544,-0.0023148211193781965,1,100.0,-2.06267580562774,-0.23148211193781965,long,1,^GSPC
2026-01-21,0.0115877413232745,-0.0126541361713227,0.009246096655555425,1,100.0,1.1587741323274499,0.9246096655555425,long,1,^GSPC
2026-01-22,0.0054875021926288,-0.0019129154005127,0.014784336823854938,1,100.0,0.54875021926288,1.4784336823854938,long,1,^GSPC
2026-01-23,0.0003268698377891,-0.0041558752028069,0.015116039215423482,1,100.0,0.03268698377891,1.5116039215423482,long,1,^GSPC
2026-01-26,0.0050060830312763,0.0014726513634566,0.020197794394116286,1,100.0,0.5006083031276299,2.0197794394116286,long,1,^GSPC
2026-01-27,0.0040818961771371,0.0267388526511804,0.024362135870977353,1,100.0,0.40818961771371,2.4362135870977353,long,1,^GSPC
2026-01-28,-8.172305219089626e-05,0.0148946082278089,0.024278421870685296,1,100.0,-0.008172305219089626,2.4278421870685296,long,1,^GSPC
2026-01-29,-0.0012926312740076,0.0080510414173324,0.022954407549284017,1,100.0,-0.12926312740076001,2.2954407549284017,long,1,^GSPC
2026-01-30,-0.0043018996208942,0.0033865302320406,0.01855376037125578,1,100.0,-0.43018996208942,1.8553760371255779,long,1,^GSPC
2026-02-02,0.0053912661291679,0.0037710926129284,0.02404505476028196,1,100.0,0.53912661291679,2.404505476028196,long,1,^GSPC
2026-02-03,-0.0084039830206983,-0.0087109217051878,0.015438997507646546,1,100.0,-0.8403983020698299,1.5438997507646546,long,1,^GSPC
2026-02-04,-0.0050723919062231,-0.0136585215665377,0.010288292955425549,1,100.0,-0.50723919062231,1.0288292955425549,long,1,^GSPC
2026-02-05,-0.0122510155676747,-0.0244812202908355,-0.002088764649410879,1,100.0,-1.22510155676747,-0.2088764649410879,long,1,^GSPC
2026-02-06,0.0196957966973359,-0.0009698734084044,0.017565892164041585,1,100.0,1.9695796697335899,1.7565892164041585,long,1,^GSPC
2026-02-09,0.0046910867168872,-0.0016656227653495,0.022339382004329833,1,100.0,0.46910867168872006,2.2339382004329833,long,1,^GSPC
2026-02-10,-0.0033037129754581,0.0034693060082193,0.01896186612268025,1,100.0,-0.33037129754581,1.8961866122680249,long,1,^GSPC
2026-02-11,-4.895607156218951e-05,0.0085358692735026,0.018911981752643303,1,100.0,-0.004895607156218951,1.8911981752643303,long,1,^GSPC
2026-02-12,-0.0156610121277019,0.0050541103457895,0.002954788849354406,1,100.0,-1.5661012127701899,0.2954788849354406,long,1,^GSPC
2026-02-13,0.0004990891480125,-0.0138669540442406,0.003455352700416414,1,100.0,0.04990891480125,0.3455352700416414,long,1,^GSPC
2026-02-17,0.0010313220779065,-0.0174591177437443,0.004490238359849963,1,100.0,0.10313220779065,0.4490238359849963,long,1,^GSPC
2026-02-18,0.0055660701474107,-0.0087153061650113,0.010081301488950256,1,100.0,0.55660701474107,1.0081301488950256,long,1,^GSPC
2026-02-19,-0.0028221256867719,-0.0114644413448357,0.007230725102290281,1,100.0,-0.28221256867719,0.7230725102290281,long,1,^GSPC
2026-02-20,0.0069397247635067,0.0112326501490835,0.014220629107847493,1,100.0,0.69397247635067,1.4220629107847493,long,1,^GSPC
2026-02-23,-0.0103856522472848,0.0002311349985528,0.0036872863519108456,1,100.0,-1.03856522472848,0.36872863519108456,long,1,^GSPC
2026-02-24,0.0076516140863223,0.0068461349926132,0.011367114130423683,1,100.0,0.76516140863223,1.1367114130423683,long,1,^GSPC
2026-02-25,0.0081363556573399,0.0094196924229275,0.019595956671126347,1,100.0,0.8136355657339899,1.9595956671126347,long,1,^GSPC
2026-02-26,-0.0053655805693283,0.0068450129084929,0.014125232417445899,1,100.0,-0.53655805693283,1.4125232417445899,long,1,^GSPC
2026-02-27,-0.0043393528110311,-0.0044330037660391,0.00972458523941766,1,100.0,-0.43393528110311,0.972458523941766,long,1,^GSPC
2026-03-02,0.0003983547353176,0.0064158703063872,0.010126813809314461,1,100.0,0.03983547353176,1.012681380931446,long,1,^GSPC
2026-03-03,-0.0094440310956254,-0.0106588094576497,0.0005871447691743192,1,100.0,-0.94440310956254,0.058714476917431924,long,1,^GSPC
2026-03-04,0.0077560492642863,-0.0110320256179075,0.008347747957215601,1,100.0,0.77560492642863,0.8347747957215601,long,1,^GSPC
2026-03-05,-0.005646704863891,-0.0113115483437572,0.0026539058243320035,1,100.0,-0.5646704863891,0.26539058243320035,long,1,^GSPC
2026-03-06,-0.0132767958125692,-0.0201864061659521,-0.010658125353972703,1,100.0,-1.32767958125692,-1.0658125353972703,long,1,^GSPC
2026-03-09,0.0083041615131052,-0.0124432737283232,-0.00244247063523384,1,100.0,0.8304161513105199,-0.244247063523384,long,1,^GSPC
2026-03-10,-0.0021351198877325,-0.0051564927167861,-0.004572375555337849,1,100.0,-0.21351198877325,-0.45723755553378487,long,1,^GSPC
2026-03-11,-0.0008376012017449,-0.0136400313432564,-0.005406146929822775,1,100.0,-0.08376012017449,-0.5406146929822775,long,1,^GSPC
2026-03-12,-0.0152276765067085,-0.0231439842496697,-0.02055150037993625,1,100.0,-1.52276765067085,-2.055150037993625,long,1,^GSPC
2026-03-13,-0.0060591154705643,-0.0159984803921249,-0.026486091936605116,1,100.0,-0.60591154705643,-2.6486091936605116,long,1,^GSPC
2026-03-16,0.0101308831622519,-0.014215787284954,-0.0166235362771876,1,100.0,1.01308831622519,-1.66235362771876,long,1,^GSPC
2026-03-17,0.0024942548757938,-0.0096424581222799,-0.014170744737806107,1,100.0,0.24942548757938,-1.4170744737806107,long,1,^GSPC
2026-03-18,-0.0136075678800734,-0.0222998928141987,-0.02758548324694865,1,100.0,-1.3607567880073401,-2.758548324694865,long,1,^GSPC
2026-03-19,-0.0027487977418789,-0.0099106320532411,-0.03025845407476968,1,100.0,-0.27487977418789,-3.025845407476968,long,1,^GSPC
2026-03-20,-0.0151381823567792,-0.0189545175949598,-0.044938578435930854,1,100.0,-1.51381823567792,-4.493857843593085,long,1,^GSPC
2026-03-23,0.0114532004639904,-0.017670274694559,-0.034000068519333904,1,100.0,1.14532004639904,-3.4000068519333904,long,1,^GSPC
2026-03-24,-0.0037425745042546,-0.02378165424799,-0.037615395234005145,1,100.0,-0.37425745042546,-3.7615395234005145,long,1,^GSPC
2026-03-25,0.0054191243815093,-0.004951211677769,-0.03240011335792847,1,100.0,0.5419124381509299,-3.2400113357928473,long,1,^GSPC
2026-03-26,-0.0174061723924167,-0.019576215741918,-0.049242323791703235,1,100.0,-1.7406172392416701,-4.9242323791703235,long,1,^GSPC
2026-03-27,-0.0167218435210743,-0.021152740533382,-0.06514074487971866,1,100.0,-1.6721843521074298,-6.514074487971866,long,1,^GSPC
2026-03-30,-0.0039457488286226,-0.0360552780969837,-0.06882946469053652,1,100.0,-0.39457488286226,-6.882946469053652,long,1,^GSPC
2026-03-31,0.0291311404710259,-0.0042477921713481,-0.041703405023956086,1,100.0,2.91311404710259,-4.170340502395609,long,1,^GSPC
2026-04-01,0.0071685166848673,-0.002515219947303,-0.03483383989381872,1,100.0,0.71685166848673,-3.483383989381872,long,1,^GSPC
2026-04-02,0.0011208758485563,0.016292600863732,-0.03375200845511184,1,100.0,0.11208758485563,-3.3752008455111837,long,1,^GSPC
2026-04-06,0.0044267825126402,0.0381513109498632,-0.029474638743267167,1,100.0,0.44267825126402,-2.9474638743267167,long,1,^GSPC
2026-04-07,0.0007592481161695,0.0430551590490071,-0.02873776919103821,1,100.0,0.07592481161695,-2.873776919103821,long,1,^GSPC
2026-04-08,0.0250814146441498,0.0389506409265416,-0.004377138451916673,1,100.0,2.50814146441498,-0.43771384519166734,long,1,^GSPC
2026-04-09,0.0061700235292931,0.0379206394056848,0.00176587803013728,1,100.0,0.61700235292931,0.176587803013728,long,1,^GSPC
2026-04-10,-0.0011385210916523,0.0355781902834797,0.000625346449102393,1,100.0,-0.11385210916523,0.0625346449102393,long,1,^GSPC
2026-04-13,0.0101732749487482,0.0415029050970132,0.010804983219215636,1,100.0,1.0173274948748199,1.0804983219215636,long,1,^GSPC
2026-04-14,0.0117828663647927,0.0529753251143487,0.022715163257354343,1,100.0,1.1782866364792701,2.2715163257354343,long,1,^GSPC
2026-04-15,0.0079757833553877,0.0354042254824009,0.030872117833764978,1,100.0,0.79757833553877,3.087211783376498,long,1,^GSPC
2026-04-16,0.0026099558353673,0.031740720262513,0.03356264853322277,1,100.0,0.26099558353672997,3.356264853322277,long,1,^GSPC
2026-04-17,0.0120404636691509,0.0453535139446763,0.046007222052678376,1,100.0,1.2040463669150898,4.600722205267838,long,1,^GSPC
2026-04-20,-0.0023743726176704,0.0323688826932104,0.04352361114675096,1,100.0,-0.23743726176704,4.352361114675096,long,1,^GSPC
2026-04-21,-0.0063482179596729,0.0138688982713388,0.03689909581712647,1,100.0,-0.6348217959672899,3.689909581712647,long,1,^GSPC
2026-04-22,0.0104600841689539,0.0163677235114061,0.04774514763408577,1,100.0,1.0460084168953898,4.774514763408577,long,1,^GSPC
2026-04-23,-0.0041328682670813,0.0095323746869135,0.04341495496144043,1,100.0,-0.41328682670813005,4.341495496144043,long,1,^GSPC
2026-04-24,0.0079736897979756,0.0054756792968919,0.05173482214287173,1,100.0,0.7973689797975599,5.173482214287173,long,1,^GSPC
2026-04-27,0.0012323767534654,0.0091108092238487,0.0530309556884907,1,100.0,0.12323767534654,5.30309556884907,long,1,^GSPC
2026-04-28,-0.0048941721875219,0.010587476736859,0.04787724087256051,1,100.0,-0.48941721875219,4.787724087256051,long,1,^GSPC
2026-04-29,-0.0003991720531409,-0.0002731485532053,0.047458957562881876,1,100.0,-0.03991720531409,4.745895756288188,long,1,^GSPC
